Timestamp,Heart Rate (BPM)
2025-12-04 01:52:25.603747,73
2025-12-04 01:52:25.604647,74
2025-12-04 01:52:26.165520,75
2025-12-04 01:52:27.183317,75
2025-12-04 01:52:28.200792,76
2025-12-04 01:52:29.169761,76
2025-12-04 01:52:30.189458,76
2025-12-04 01:52:31.156783,77
2025-12-04 01:52:32.185457,77
2025-12-04 01:52:33.207857,77
2025-12-04 01:52:34.132800,77
2025-12-04 01:52:35.203736,77
2025-12-04 01:52:36.174595,76
2025-12-04 01:52:37.202419,75
2025-12-04 01:52:38.171973,76
2025-12-04 01:52:39.192761,78
2025-12-04 01:52:40.207875,77
