Timestamp,Heart Rate (BPM),Prosody Level Applied,Reference HR
2025-06-26 18:10:30.896256,97,1.00,93
2025-06-26 18:10:31.884644,96,1.00,93
2025-06-26 18:10:32.935678,95,1.00,93
2025-06-26 18:10:33.925692,94,1.00,93
2025-06-26 18:10:34.949240,92,1.00,93
2025-06-26 18:10:35.907002,91,1.00,93
2025-06-26 18:10:36.895424,90,1.00,93
2025-06-26 18:10:37.916484,90,1.00,93
2025-06-26 18:10:38.908019,89,1.00,93
2025-06-26 18:10:39.897918,90,1.00,93
2025-06-26 18:10:40.887390,91,1.00,93
2025-06-26 18:10:41.904648,92,1.00,93
2025-06-26 18:10:42.895389,93,1.00,93
2025-06-26 18:10:43.915862,95,1.00,93
2025-06-26 18:10:44.904840,96,1.00,93
2025-06-26 18:10:45.896603,98,1.00,93
2025-06-26 18:10:46.886668,98,1.00,93
2025-06-26 18:10:47.905808,99,1.00,93
2025-06-26 18:10:48.897641,100,1.00,93
2025-06-26 18:10:49.886629,100,1.00,93
2025-06-26 18:10:50.904439,101,1.00,93
2025-06-26 18:10:51.895021,99,1.00,93
2025-06-26 18:10:52.915685,98,1.00,93
2025-06-26 18:10:53.904954,97,1.00,93
2025-06-26 18:10:54.905339,95,1.00,93
2025-06-26 18:10:55.884787,94,1.00,93
2025-06-26 18:10:56.906785,92,1.00,93
2025-06-26 18:10:57.930242,92,1.00,93
2025-06-26 18:10:58.884937,92,1.00,93
2025-06-26 18:10:59.906087,93,1.00,93
2025-06-26 18:11:00.894816,94,1.00,93
2025-06-26 18:11:01.915412,94,1.00,93
2025-06-26 18:11:02.905229,94,1.00,93
2025-06-26 18:11:03.898333,94,1.00,93
2025-06-26 18:11:04.886776,94,1.00,93
2025-06-26 18:11:05.935701,95,1.00,93
2025-06-26 18:11:06.928005,95,1.00,93
2025-06-26 18:11:07.885815,95,1.00,93
2025-06-26 18:11:08.906163,96,1.00,93
2025-06-26 18:11:09.895722,95,1.00,93
2025-06-26 18:11:10.885453,94,1.00,93
2025-06-26 18:11:11.906556,93,1.00,93
2025-06-26 18:11:12.900818,92,1.00,93
2025-06-26 18:11:13.885643,91,1.00,93
2025-06-26 18:11:14.905129,90,1.00,93
2025-06-26 18:11:15.896783,91,1.00,93
2025-06-26 18:11:16.886244,91,1.00,93
2025-06-26 18:11:17.906123,93,1.00,93
2025-06-26 18:11:18.897539,94,1.00,93
2025-06-26 18:11:19.886534,95,1.00,93
2025-06-26 18:11:20.905786,95,1.00,93
2025-06-26 18:11:21.928444,95,1.00,93
2025-06-26 18:11:22.885371,94,1.00,93
