Timestamp,Heart Rate (BPM)
2025-06-06 15:13:12.811812,91
2025-06-06 15:13:13.831385,90
2025-06-06 15:13:14.852866,89
2025-06-06 15:13:15.812953,88
2025-06-06 15:13:16.832277,88
2025-06-06 15:13:17.852681,88
2025-06-06 15:13:18.811688,88
2025-06-06 15:13:19.831899,87
2025-06-06 15:13:20.852224,87
2025-06-06 15:13:21.811963,87
2025-06-06 15:13:22.832535,88
2025-06-06 15:13:23.851531,89
2025-06-06 15:13:24.812714,90
2025-06-06 15:13:25.893256,89
2025-06-06 15:13:26.853005,89
2025-06-06 15:13:27.811825,88
2025-06-06 15:13:28.836786,88
2025-06-06 15:13:29.854424,88
2025-06-06 15:13:30.812069,89
