Timestamp,Heart Rate (BPM)
2025-06-06 15:04:54.862477,94
2025-06-06 15:04:55.880631,93
2025-06-06 15:04:56.841360,93
2025-06-06 15:04:57.861966,93
2025-06-06 15:04:58.883247,93
2025-06-06 15:04:59.842995,93
2025-06-06 15:05:00.860617,93
2025-06-06 15:05:01.881036,93
2025-06-06 15:05:02.841007,93
2025-06-06 15:05:03.862192,94
2025-06-06 15:05:04.883443,94
2025-06-06 15:05:05.840703,93
2025-06-06 15:05:06.862816,93
2025-06-06 15:05:07.882163,93
2025-06-06 15:05:08.841768,92
2025-06-06 15:05:09.861883,91
2025-06-06 15:05:10.881531,91
2025-06-06 15:05:11.901060,90
2025-06-06 15:05:12.923175,90
2025-06-06 15:05:13.883246,90
2025-06-06 15:05:14.901592,90
2025-06-06 15:05:15.862001,91
2025-06-06 15:05:16.881396,91
2025-06-06 15:05:17.841002,90
2025-06-06 15:05:19.042140,90
2025-06-06 15:05:19.881741,89
2025-06-06 15:05:20.840982,88
2025-06-06 15:05:21.863259,88
2025-06-06 15:05:22.941496,88
2025-06-06 15:05:23.841417,88
2025-06-06 15:05:24.861537,89
2025-06-06 15:05:25.943038,89
2025-06-06 15:05:26.844362,89
2025-06-06 15:05:27.861777,89
2025-06-06 15:05:28.883105,89
2025-06-06 15:05:29.841813,89
2025-06-06 15:05:30.864192,90
2025-06-06 15:05:31.884627,91
2025-06-06 15:05:32.845209,91
2025-06-06 15:05:33.864441,90
2025-06-06 15:05:34.883414,90
2025-06-06 15:05:35.844560,88
2025-06-06 15:05:36.863170,87
2025-06-06 15:05:37.883152,86
2025-06-06 15:05:38.841307,85
2025-06-06 15:05:39.862103,85
2025-06-06 15:05:40.942909,86
2025-06-06 15:05:41.901722,87
2025-06-06 15:05:42.863834,87
2025-06-06 15:05:43.892907,88
2025-06-06 15:05:44.903601,89
2025-06-06 15:05:45.861672,89
2025-06-06 15:05:46.882335,89
2025-06-06 15:05:47.842674,89
2025-06-06 15:05:48.923632,88
2025-06-06 15:05:49.885675,88
2025-06-06 15:05:50.902119,87
2025-06-06 15:05:51.861796,88
2025-06-06 15:05:52.887478,89
2025-06-06 15:05:53.844121,90
2025-06-06 15:05:54.863864,90
2025-06-06 15:05:55.886521,90
2025-06-06 15:05:56.904413,89
2025-06-06 15:05:57.863562,87
2025-06-06 15:05:58.943835,86
2025-06-06 15:05:59.846445,86
2025-06-06 15:06:00.862081,86
2025-06-06 15:06:01.882277,86
2025-06-06 15:06:02.842858,87
2025-06-06 15:06:03.864333,87
2025-06-06 15:06:04.883852,87
2025-06-06 15:06:05.904037,87
2025-06-06 15:06:06.863675,87
2025-06-06 15:06:07.883224,87
2025-06-06 15:06:08.842882,87
2025-06-06 15:06:09.862837,87
2025-06-06 15:06:10.886177,86
2025-06-06 15:06:11.907894,86
2025-06-06 15:06:12.862952,86
2025-06-06 15:06:13.882949,86
2025-06-06 15:06:14.844660,86
2025-06-06 15:06:15.863604,86
2025-06-06 15:06:16.882225,86
2025-06-06 15:06:17.905354,86
2025-06-06 15:06:18.862765,87
2025-06-06 15:06:19.885424,87
2025-06-06 15:06:20.843400,87
2025-06-06 15:06:21.862782,87
2025-06-06 15:06:22.898063,87
2025-06-06 15:06:23.904520,88
2025-06-06 15:06:24.865513,88
2025-06-06 15:06:25.885501,88
2025-06-06 15:06:26.850371,88
2025-06-06 15:06:27.863360,88
2025-06-06 15:06:28.886712,88
2025-06-06 15:06:29.843481,87
2025-06-06 15:06:30.862907,87
2025-06-06 15:06:31.943283,87
2025-06-06 15:06:32.842875,86
2025-06-06 15:06:33.864185,85
2025-06-06 15:06:34.884246,85
2025-06-06 15:06:35.842613,84
2025-06-06 15:06:36.863332,84
2025-06-06 15:06:37.883321,83
2025-06-06 15:06:38.843195,82
2025-06-06 15:06:39.864897,81
2025-06-06 15:06:40.886011,81
2025-06-06 15:06:41.843141,80
2025-06-06 15:06:42.863034,80
2025-06-06 15:06:44.003214,79
2025-06-06 15:06:44.844429,79
2025-06-06 15:06:45.866242,80
2025-06-06 15:06:46.943669,81
2025-06-06 15:06:47.903436,83
2025-06-06 15:06:48.864922,84
2025-06-06 15:06:49.882865,84
2025-06-06 15:06:50.965399,85
2025-06-06 15:06:51.984590,86
2025-06-06 15:06:52.884439,86
2025-06-06 15:06:53.844522,86
2025-06-06 15:06:54.865431,87
2025-06-06 15:06:55.883002,86
2025-06-06 15:06:56.844424,86
2025-06-06 15:06:57.863083,86
2025-06-06 15:06:58.883158,86
2025-06-06 15:06:59.843560,86
2025-06-06 15:07:00.863011,86
2025-06-06 15:07:01.883573,86
2025-06-06 15:07:02.844006,86
2025-06-06 15:07:03.867897,86
2025-06-06 15:07:04.943543,86
2025-06-06 15:07:05.843269,86
2025-06-06 15:07:06.864955,86
2025-06-06 15:07:07.943396,85
2025-06-06 15:07:08.844629,85
2025-06-06 15:07:09.872500,86
2025-06-06 15:07:10.883242,86
2025-06-06 15:07:11.844680,87
2025-06-06 15:07:12.865066,88
2025-06-06 15:07:13.884332,88
2025-06-06 15:07:14.905338,89
2025-06-06 15:07:15.864951,89
2025-06-06 15:07:16.885020,89
2025-06-06 15:07:17.845010,89
2025-06-06 15:07:18.864795,89
2025-06-06 15:07:19.883849,90
2025-06-06 15:07:20.843616,90
2025-06-06 15:07:21.865265,89
2025-06-06 15:07:22.884306,89
2025-06-06 15:07:23.905236,88
2025-06-06 15:07:24.864578,88
2025-06-06 15:07:25.885313,88
2025-06-06 15:07:26.846303,88
2025-06-06 15:07:27.864262,87
2025-06-06 15:07:28.884134,87
2025-06-06 15:07:29.844243,86
2025-06-06 15:07:30.865904,85
2025-06-06 15:07:31.885378,84
2025-06-06 15:07:32.844277,83
2025-06-06 15:07:33.866049,82
2025-06-06 15:07:34.885572,82
2025-06-06 15:07:35.844435,83
2025-06-06 15:07:36.865444,83
2025-06-06 15:07:37.944185,84
2025-06-06 15:07:38.847413,84
2025-06-06 15:07:39.866253,85
2025-06-06 15:07:40.945464,85
2025-06-06 15:07:41.904061,85
2025-06-06 15:07:42.865060,85
2025-06-06 15:07:43.884047,87
2025-06-06 15:07:44.846303,88
2025-06-06 15:07:45.865906,89
2025-06-06 15:07:46.884183,90
2025-06-06 15:07:47.845345,92
2025-06-06 15:07:48.867080,93
2025-06-06 15:07:50.005601,94
2025-06-06 15:07:50.845646,94
2025-06-06 15:07:51.865310,94
2025-06-06 15:07:52.885530,93
2025-06-06 15:07:53.845336,92
2025-06-06 15:07:54.865472,91
2025-06-06 15:07:55.884766,90
2025-06-06 15:07:56.906180,89
2025-06-06 15:07:57.864245,89
2025-06-06 15:07:58.886139,88
2025-06-06 15:07:59.844425,89
2025-06-06 15:08:00.928278,89
2025-06-06 15:08:01.825214,89
2025-06-06 15:08:02.846148,90
2025-06-06 15:08:03.868697,90
2025-06-06 15:08:04.828297,90
2025-06-06 15:08:05.849045,89
2025-06-06 15:08:06.864770,89
2025-06-06 15:08:07.825112,89
2025-06-06 15:08:08.846036,89
2025-06-06 15:08:09.926718,90
2025-06-06 15:08:10.944587,90
2025-06-06 15:08:11.849884,90
2025-06-06 15:08:12.925049,91
2025-06-06 15:08:13.825815,90
2025-06-06 15:08:14.905637,90
2025-06-06 15:08:15.866714,89
2025-06-06 15:08:16.826600,88
2025-06-06 15:08:17.847807,87
2025-06-06 15:08:18.865845,87
2025-06-06 15:08:19.846297,87
2025-06-06 15:08:20.906576,88
2025-06-06 15:08:21.865275,88
2025-06-06 15:08:22.886338,89
2025-06-06 15:08:23.845595,90
2025-06-06 15:08:24.866806,91
2025-06-06 15:08:25.825339,90
2025-06-06 15:08:26.845721,90
2025-06-06 15:08:27.925090,89
2025-06-06 15:08:28.825804,89
2025-06-06 15:08:29.905715,89
2025-06-06 15:08:30.927220,89
2025-06-06 15:08:31.827966,89
2025-06-06 15:08:32.845266,88
2025-06-06 15:08:33.865527,88
2025-06-06 15:08:34.828263,88
2025-06-06 15:08:35.856990,88
2025-06-06 15:08:36.871256,88
2025-06-06 15:08:37.825616,88
2025-06-06 15:08:38.845985,89
2025-06-06 15:08:39.867493,89
2025-06-06 15:08:40.827666,90
2025-06-06 15:08:41.846000,90
2025-06-06 15:08:42.866406,90
2025-06-06 15:08:43.827289,89
2025-06-06 15:08:44.846209,89
2025-06-06 15:08:45.867789,88
2025-06-06 15:08:46.825221,88
2025-06-06 15:08:47.850643,88
2025-06-06 15:08:48.865464,88
2025-06-06 15:08:49.825892,88
2025-06-06 15:08:50.915437,89
2025-06-06 15:08:51.866497,90
2025-06-06 15:08:52.825525,90
2025-06-06 15:08:53.847508,89
2025-06-06 15:08:54.866782,89
2025-06-06 15:08:55.828960,88
2025-06-06 15:08:56.846431,88
2025-06-06 15:08:57.867132,88
2025-06-06 15:08:58.826629,88
2025-06-06 15:08:59.908299,88
2025-06-06 15:09:00.930334,88
2025-06-06 15:09:01.825750,89
2025-06-06 15:09:02.907850,89
2025-06-06 15:09:03.868079,89
2025-06-06 15:09:04.825598,90
2025-06-06 15:09:05.847268,89
2025-06-06 15:09:06.865652,89
2025-06-06 15:09:07.825639,88
2025-06-06 15:09:08.847568,87
2025-06-06 15:09:09.867334,86
2025-06-06 15:09:10.826172,86
2025-06-06 15:09:11.847629,86
2025-06-06 15:09:12.868410,87
2025-06-06 15:09:13.825968,87
2025-06-06 15:09:14.846107,88
2025-06-06 15:09:15.866825,88
2025-06-06 15:09:16.826345,88
2025-06-06 15:09:17.846956,88
2025-06-06 15:09:18.866088,87
2025-06-06 15:09:19.828170,86
2025-06-06 15:09:20.846613,85
2025-06-06 15:09:21.866045,85
2025-06-06 15:09:22.826367,85
2025-06-06 15:09:23.847124,85
2025-06-06 15:09:24.926440,85
2025-06-06 15:09:25.828763,85
2025-06-06 15:09:26.847773,85
2025-06-06 15:09:27.872027,85
2025-06-06 15:09:28.828376,85
2025-06-06 15:09:29.846098,85
2025-06-06 15:09:30.868045,85
2025-06-06 15:09:31.828815,86
2025-06-06 15:09:32.847753,86
2025-06-06 15:09:33.938767,87
2025-06-06 15:09:34.828595,88
2025-06-06 15:09:35.846996,89
2025-06-06 15:09:36.869529,90
2025-06-06 15:09:37.827061,90
2025-06-06 15:09:38.907114,90
2025-06-06 15:09:39.869758,90
2025-06-06 15:09:40.829166,90
2025-06-06 15:09:41.847271,91
2025-06-06 15:09:42.866752,91
2025-06-06 15:09:43.829748,91
2025-06-06 15:09:44.907924,91
2025-06-06 15:09:45.869346,91
2025-06-06 15:09:46.828418,91
2025-06-06 15:09:47.847911,92
2025-06-06 15:09:48.867054,93
2025-06-06 15:09:49.828447,94
2025-06-06 15:09:50.847054,94
2025-06-06 15:09:51.926733,94
2025-06-06 15:09:52.887750,94
2025-06-06 15:09:53.847271,94
2025-06-06 15:09:54.867034,94
2025-06-06 15:09:55.827074,94
2025-06-06 15:09:56.848875,94
2025-06-06 15:09:57.867177,94
2025-06-06 15:09:58.827834,94
2025-06-06 15:09:59.849223,94
2025-06-06 15:10:00.868452,95
2025-06-06 15:10:01.826827,95
2025-06-06 15:10:02.847245,95
2025-06-06 15:10:03.928388,94
2025-06-06 15:10:04.827910,94
