Timestamp,Heart Rate (BPM),Prosody Level Applied,Reference HR
2025-12-24 16:21:41.070865,67,1.00,93
2025-12-24 16:21:42.074814,67,1.00,93
2025-12-24 16:21:43.127926,67,1.00,93
2025-12-24 16:21:44.080601,69,1.00,93
2025-12-24 16:21:45.083210,69,1.00,93
2025-12-24 16:21:46.086111,70,1.00,93
2025-12-24 16:21:47.089358,70,1.00,93
2025-12-24 16:21:48.092410,71,1.00,93
2025-12-24 16:21:49.094745,71,1.00,93
2025-12-24 16:21:50.097195,70,1.00,93
2025-12-24 16:21:51.099676,70,1.00,93
2025-12-24 16:21:52.102538,69,1.00,93
2025-12-24 16:21:53.105375,68,1.00,93
2025-12-24 16:21:54.107827,67,1.00,93
2025-12-24 16:21:55.110617,67,1.00,93
2025-12-24 16:21:56.063240,66,1.00,93
2025-12-24 16:21:57.065612,65,1.00,93
2025-12-24 16:21:59.126904,64,1.00,93
2025-12-24 16:21:59.177102,64,1.00,93
2025-12-24 16:22:00.079111,63,1.00,93
2025-12-24 16:22:01.106280,62,1.00,93
2025-12-24 16:22:02.109463,62,1.00,93
2025-12-24 16:22:03.112045,62,1.00,93
2025-12-24 16:22:04.114436,63,1.00,93
2025-12-24 16:22:05.067627,63,1.00,93
2025-12-24 16:22:06.069884,64,1.00,93
2025-12-24 16:22:07.072258,64,1.00,93
2025-12-24 16:22:08.074205,65,1.00,93
2025-12-24 16:22:09.075769,65,1.00,93
2025-12-24 16:22:10.077449,65,1.00,93
2025-12-24 16:22:11.078962,64,1.00,93
2025-12-24 16:22:12.080533,64,1.00,93
2025-12-24 16:22:13.082888,64,1.00,93
2025-12-24 16:22:14.085314,64,1.00,93
2025-12-24 16:22:15.087755,65,1.00,93
2025-12-24 16:22:16.090747,65,1.00,93
2025-12-24 16:22:17.093993,65,1.00,93
2025-12-24 16:22:18.099213,66,1.00,93
2025-12-24 16:22:19.101753,66,1.00,93
2025-12-24 16:22:20.070879,66,1.00,93
2025-12-24 16:22:21.083037,66,1.00,93
2025-12-24 16:22:22.103021,66,1.00,93
2025-12-24 16:22:23.125774,66,1.00,93
2025-12-24 16:22:24.067663,66,1.00,93
2025-12-24 16:22:25.123412,66,1.00,93
2025-12-24 16:22:26.115140,66,1.00,93
2025-12-24 16:22:27.074601,67,1.00,93
2025-12-24 16:22:28.102450,67,1.00,93
2025-12-24 16:22:29.111028,67,1.00,93
