Timestamp,Heart Rate (BPM)
2025-12-25 16:52:51.472009,80
2025-12-25 16:52:52.376263,80
2025-12-25 16:52:53.378795,81
2025-12-25 16:52:54.380770,81
2025-12-25 16:52:55.383915,81
2025-12-25 16:52:56.386761,81
2025-12-25 16:52:57.389500,81
2025-12-25 16:52:58.342185,80
2025-12-25 16:52:59.345031,80
2025-12-25 16:53:00.377418,80
2025-12-25 16:53:01.382767,80
2025-12-25 16:53:02.387087,80
2025-12-25 16:53:03.389835,79
2025-12-25 16:53:04.392944,79
2025-12-25 16:53:05.346021,79
2025-12-25 16:53:06.349091,79
2025-12-25 16:53:07.352020,79
2025-12-25 16:53:08.355289,80
2025-12-25 16:53:09.358492,80
2025-12-25 16:53:10.361764,80
2025-12-25 16:53:11.364214,81
2025-12-25 16:53:12.366264,81
2025-12-25 16:53:13.369312,81
2025-12-25 16:53:14.372945,82
2025-12-25 16:53:15.378617,82
2025-12-25 16:53:16.381331,83
2025-12-25 16:53:17.386105,83
2025-12-25 16:53:18.388408,83
2025-12-25 16:53:19.341205,83
2025-12-25 16:53:20.394131,83
2025-12-25 16:53:21.347115,82
2025-12-25 16:53:22.349670,82
2025-12-25 16:53:23.352482,81
2025-12-25 16:53:24.355471,81
2025-12-25 16:53:25.358482,81
2025-12-25 16:53:26.361462,81
2025-12-25 16:53:27.363991,81
2025-12-25 16:53:28.366714,80
2025-12-25 16:53:29.369485,80
2025-12-25 16:53:30.389833,80
2025-12-25 16:53:31.344176,81
2025-12-25 16:53:32.397351,81
2025-12-25 16:53:33.356306,82
2025-12-25 16:53:34.359159,82
2025-12-25 16:53:35.362232,82
2025-12-25 16:53:36.364838,82
2025-12-25 16:53:37.368061,82
2025-12-25 16:53:38.370490,82
2025-12-25 16:53:39.373182,81
2025-12-25 16:53:40.375478,81
2025-12-25 16:53:41.378524,80
2025-12-25 16:53:42.381897,80
2025-12-25 16:53:43.385013,79
2025-12-25 16:53:44.337625,79
2025-12-25 16:53:45.341295,78
2025-12-25 16:53:46.345408,77
2025-12-25 16:53:47.348471,76
2025-12-25 16:53:48.353262,76
2025-12-25 16:53:49.354714,76
2025-12-25 16:53:50.358224,76
2025-12-25 16:53:51.363744,76
2025-12-25 16:53:52.370178,76
2025-12-25 16:53:53.373541,76
2025-12-25 16:53:54.376423,76
2025-12-25 16:53:55.380073,76
2025-12-25 16:53:56.384611,76
2025-12-25 16:53:57.387690,76
2025-12-25 16:53:58.340367,75
2025-12-25 16:53:59.342964,75
2025-12-25 16:54:00.396228,75
2025-12-25 16:54:01.349490,75
2025-12-25 16:54:02.352659,74
2025-12-25 16:54:03.386411,73
2025-12-25 16:54:04.339230,72
2025-12-25 16:54:05.344891,71
2025-12-25 16:54:06.348754,72
2025-12-25 16:54:07.352132,73
2025-12-25 16:54:08.355087,74
2025-12-25 16:54:09.358817,75
2025-12-25 16:54:10.362102,74
2025-12-25 16:54:11.365026,74
2025-12-25 16:54:12.367989,73
2025-12-25 16:54:13.371165,72
2025-12-25 16:54:14.358829,71
2025-12-25 16:54:15.362240,70
2025-12-25 16:54:16.367634,70
2025-12-25 16:54:17.369952,70
2025-12-25 16:54:18.372404,70
2025-12-25 16:54:19.375674,70
2025-12-25 16:54:20.379339,69
2025-12-25 16:54:21.382005,69
2025-12-25 16:54:22.384888,67
2025-12-25 16:54:23.338621,66
2025-12-25 16:54:24.341298,66
2025-12-25 16:54:25.367179,65
2025-12-25 16:54:26.369746,65
2025-12-25 16:54:27.373099,65
2025-12-25 16:54:28.377449,66
2025-12-25 16:54:29.380420,66
2025-12-25 16:54:30.383578,66
2025-12-25 16:54:31.386739,66
2025-12-25 16:54:32.389545,66
2025-12-25 16:54:33.342535,66
2025-12-25 16:54:34.345755,65
2025-12-25 16:54:35.348650,65
2025-12-25 16:54:36.352241,65
2025-12-25 16:54:37.355782,64
2025-12-25 16:54:38.359020,65
2025-12-25 16:54:39.362444,66
2025-12-25 16:54:40.365744,66
2025-12-25 16:54:41.348803,67
2025-12-25 16:54:42.352116,68
2025-12-25 16:54:43.408166,69
2025-12-25 16:54:44.362931,71
