Timestamp,Heart Rate (BPM)
2025-12-25 16:02:44.243251,92
2025-12-25 16:02:45.247748,92
2025-12-25 16:02:46.251567,92
2025-12-25 16:02:47.254379,92
2025-12-25 16:02:48.259303,92
2025-12-25 16:02:49.284095,92
2025-12-25 16:02:50.244110,92
2025-12-25 16:02:51.265703,92
2025-12-25 16:02:52.248925,94
2025-12-25 16:02:53.260830,95
2025-12-25 16:02:54.258354,96
2025-12-25 16:02:55.332440,97
2025-12-25 16:02:56.276869,98
2025-12-25 16:02:57.292224,99
2025-12-25 16:02:58.252749,100
2025-12-25 16:02:59.297482,101
2025-12-25 16:03:00.280127,101
2025-12-25 16:03:01.282372,100
2025-12-25 16:03:02.288629,100
2025-12-25 16:03:03.301563,100
2025-12-25 16:03:04.241109,99
2025-12-25 16:03:05.280447,98
2025-12-25 16:03:06.270490,98
2025-12-25 16:03:07.293286,98
2025-12-25 16:03:08.261925,98
2025-12-25 16:03:09.250867,98
2025-12-25 16:03:10.288392,99
2025-12-25 16:03:11.285835,99
2025-12-25 16:03:12.253093,100
2025-12-25 16:03:13.285499,100
2025-12-25 16:03:14.278321,99
2025-12-25 16:03:15.269905,99
2025-12-25 16:03:16.251520,98
2025-12-25 16:03:17.238900,97
2025-12-25 16:03:18.292928,96
2025-12-25 16:03:19.296646,96
2025-12-25 16:03:20.287166,97
2025-12-25 16:03:21.282000,98
2025-12-25 16:03:22.281150,99
2025-12-25 16:03:23.296904,100
2025-12-25 16:03:24.265356,101
2025-12-25 16:03:25.248948,101
2025-12-25 16:03:26.318313,101
2025-12-25 16:03:27.258177,101
2025-12-25 16:03:28.286287,101
2025-12-25 16:03:29.240221,101
2025-12-25 16:03:30.330675,102
2025-12-25 16:03:31.291227,102
2025-12-25 16:03:32.249954,102
2025-12-25 16:03:33.268293,102
2025-12-25 16:03:34.299066,101
2025-12-25 16:03:35.256237,101
2025-12-25 16:03:36.288222,99
2025-12-25 16:03:37.254153,99
2025-12-25 16:03:38.296851,97
2025-12-25 16:03:39.277981,96
2025-12-25 16:03:40.259995,96
2025-12-25 16:03:41.236099,96
2025-12-25 16:03:42.284060,97
2025-12-25 16:03:43.264124,98
2025-12-25 16:03:44.242452,99
2025-12-25 16:03:45.306458,99
2025-12-25 16:03:46.256733,99
2025-12-25 16:03:47.285803,99
2025-12-25 16:03:48.248405,99
2025-12-25 16:03:49.296878,99
2025-12-25 16:03:50.312174,99
2025-12-25 16:03:51.274867,99
2025-12-25 16:03:52.334520,100
2025-12-25 16:03:53.291128,101
2025-12-25 16:03:54.307199,102
2025-12-25 16:03:55.248711,103
2025-12-25 16:03:56.254775,102
2025-12-25 16:03:57.272939,102
2025-12-25 16:03:58.276173,101
2025-12-25 16:03:59.299540,100
2025-12-25 16:04:00.313704,99
2025-12-25 16:04:01.257559,98
2025-12-25 16:04:02.272838,98
2025-12-25 16:04:03.281675,97
2025-12-25 16:04:04.291372,98
2025-12-25 16:04:05.303673,99
2025-12-25 16:04:06.252586,100
2025-12-25 16:04:07.305008,101
2025-12-25 16:04:08.290652,101
2025-12-25 16:04:09.291758,102
2025-12-25 16:04:10.293485,102
2025-12-25 16:04:11.291191,101
2025-12-25 16:04:12.287133,100
2025-12-25 16:04:13.288551,99
2025-12-25 16:04:14.301742,99
2025-12-25 16:04:15.310975,99
2025-12-25 16:04:16.272239,101
2025-12-25 16:04:17.241476,102
2025-12-25 16:04:18.275739,103
2025-12-25 16:04:19.302167,103
2025-12-25 16:04:20.260735,103
2025-12-25 16:04:21.315799,102
2025-12-25 16:04:22.237701,100
2025-12-25 16:04:23.248972,99
2025-12-25 16:04:24.287860,97
2025-12-25 16:04:25.251921,96
2025-12-25 16:04:26.287046,95
2025-12-25 16:04:27.251546,95
2025-12-25 16:04:28.289468,94
2025-12-25 16:04:29.275354,94
2025-12-25 16:04:30.254461,93
2025-12-25 16:04:31.248359,93
2025-12-25 16:04:32.295159,93
2025-12-25 16:04:33.272702,93
