Timestamp,Heart Rate (BPM),Prosody Level Applied,Reference HR
2025-12-25 16:57:38.346658,66,1.00,91
2025-12-25 16:57:39.350123,65,1.00,91
2025-12-25 16:57:40.353356,63,1.00,91
2025-12-25 16:57:41.355483,62,1.00,91
2025-12-25 16:57:42.357471,63,1.00,91
2025-12-25 16:57:43.360636,64,1.00,91
2025-12-25 16:57:44.363575,65,1.00,91
2025-12-25 16:57:45.366542,65,1.00,91
2025-12-25 16:57:46.369249,65,1.00,91
2025-12-25 16:57:47.371826,66,1.00,91
2025-12-25 16:57:48.374327,66,1.00,91
2025-12-25 16:57:49.377259,66,1.00,91
2025-12-25 16:57:50.379496,67,1.00,91
2025-12-25 16:57:51.382263,67,1.00,91
2025-12-25 16:57:52.384725,68,1.00,91
2025-12-25 16:57:53.387032,69,1.00,91
2025-12-25 16:57:56.116576,69,1.00,91
2025-12-25 16:57:56.166850,70,1.00,91
2025-12-25 16:57:56.367633,70,1.00,91
2025-12-25 16:57:57.337797,71,1.00,91
2025-12-25 16:57:58.390806,71,1.00,91
2025-12-25 16:57:59.343806,71,1.00,91
2025-12-25 16:58:00.347080,71,1.00,91
2025-12-25 16:58:01.399722,72,1.00,91
2025-12-25 16:58:02.352669,72,1.00,91
2025-12-25 16:58:03.356678,72,1.00,91
2025-12-25 16:58:04.360326,72,1.00,91
2025-12-25 16:58:05.365574,71,1.00,91
2025-12-25 16:58:06.368517,71,1.00,91
2025-12-25 16:58:07.371105,70,1.00,91
2025-12-25 16:58:08.373788,70,1.00,91
2025-12-25 16:58:09.376026,71,1.00,91
2025-12-25 16:58:10.378800,72,1.00,91
2025-12-25 16:58:11.381394,72,1.00,91
2025-12-25 16:58:12.383814,73,1.00,91
2025-12-25 16:58:13.386056,74,1.00,91
2025-12-25 16:58:14.337845,74,1.00,91
2025-12-25 16:58:15.339976,74,1.00,91
2025-12-25 16:58:16.672091,74,1.00,91
2025-12-25 16:58:17.374316,74,1.00,91
2025-12-25 16:58:18.377023,73,1.00,91
2025-12-25 16:58:19.379676,73,1.00,91
2025-12-25 16:58:20.360753,72,1.00,91
2025-12-25 16:58:21.363148,72,1.00,91
2025-12-25 16:58:22.366003,72,1.00,91
2025-12-25 16:58:23.369516,72,1.00,91
2025-12-25 16:58:24.373074,73,1.00,91
2025-12-25 16:58:25.376506,74,1.00,91
2025-12-25 16:58:26.379112,75,1.00,91
2025-12-25 16:58:27.369500,76,1.00,91
2025-12-25 16:58:28.342540,78,1.00,91
2025-12-25 16:58:29.347004,79,1.00,91
2025-12-25 16:58:30.349411,80,1.00,91
