Timestamp,Heart Rate (BPM),Prosody Level Applied,Reference HR
2025-12-25 16:51:04.349265,79,1.00,91
2025-12-25 16:51:05.353552,77,1.00,91
2025-12-25 16:51:06.357605,77,1.00,91
2025-12-25 16:51:07.372205,77,1.00,91
2025-12-25 16:51:08.374901,76,1.00,91
2025-12-25 16:51:09.377496,75,1.00,91
2025-12-25 16:51:10.380069,74,1.00,91
2025-12-25 16:51:11.382730,74,1.00,91
2025-12-25 16:51:12.385042,73,1.00,91
2025-12-25 16:51:13.377331,72,1.00,91
2025-12-25 16:51:14.393960,72,1.00,91
2025-12-25 16:51:15.396240,71,1.00,91
2025-12-25 16:51:16.348415,70,1.00,91
2025-12-25 16:51:17.400762,69,1.00,91
2025-12-25 16:51:18.352975,69,1.00,91
2025-12-25 16:51:19.355379,69,1.00,91
2025-12-25 16:51:20.357555,69,1.00,91
2025-12-25 16:51:23.142198,69,1.00,91
2025-12-25 16:51:23.192439,69,1.00,91
2025-12-25 16:51:23.392815,69,1.00,91
2025-12-25 16:51:24.363654,69,1.00,91
2025-12-25 16:51:25.366385,69,1.00,91
2025-12-25 16:51:26.369393,70,1.00,91
2025-12-25 16:51:27.371970,70,1.00,91
2025-12-25 16:51:28.374294,70,1.00,91
2025-12-25 16:51:29.397469,70,1.00,91
2025-12-25 16:51:30.349075,70,1.00,91
2025-12-25 16:51:31.351097,70,1.00,91
2025-12-25 16:51:32.352747,70,1.00,91
2025-12-25 16:51:33.354270,70,1.00,91
2025-12-25 16:51:34.355752,70,1.00,91
2025-12-25 16:51:35.407309,71,1.00,91
2025-12-25 16:51:36.359458,71,1.00,91
2025-12-25 16:51:37.361983,72,1.00,91
2025-12-25 16:51:38.364172,73,1.00,91
2025-12-25 16:51:39.368526,73,1.00,91
2025-12-25 16:51:40.372605,73,1.00,91
2025-12-25 16:51:41.375681,73,1.00,91
2025-12-25 16:51:42.378453,74,1.00,91
2025-12-25 16:51:43.380800,74,1.00,91
2025-12-25 16:51:44.383360,74,1.00,91
2025-12-25 16:51:45.385830,75,1.00,91
2025-12-25 16:51:46.388037,76,1.00,91
2025-12-25 16:51:47.390473,76,1.00,91
2025-12-25 16:51:48.342531,77,1.00,91
2025-12-25 16:51:49.345358,78,1.00,91
2025-12-25 16:51:50.347777,80,1.00,91
2025-12-25 16:51:51.350120,80,1.00,91
2025-12-25 16:51:52.352243,81,1.00,91
2025-12-25 16:51:53.354872,82,1.00,91
