Timestamp,Heart Rate (BPM),Prosody Level Applied,Reference HR
2025-12-25 12:22:42.330908,97,1.00,71
2025-12-25 12:22:43.284538,98,1.00,71
2025-12-25 12:22:44.287171,97,1.00,71
2025-12-25 12:22:45.288928,97,1.00,71
2025-12-25 12:22:46.290398,97,1.00,71
2025-12-25 12:22:47.292004,97,1.00,71
2025-12-25 12:22:48.293566,97,1.00,71
2025-12-25 12:22:49.295282,96,1.00,71
2025-12-25 12:22:50.296749,97,1.00,71
2025-12-25 12:22:51.298224,97,1.00,71
2025-12-25 12:22:52.299764,96,1.00,71
2025-12-25 12:22:53.301292,96,1.00,71
2025-12-25 12:22:54.303093,95,1.00,71
2025-12-25 12:22:55.305000,95,1.00,71
2025-12-25 12:22:56.256755,95,1.00,71
2025-12-25 12:22:57.258340,94,1.00,71
2025-12-25 12:22:58.259997,94,1.00,71
2025-12-25 12:22:59.273004,94,1.00,71
2025-12-25 12:23:00.286749,94,1.00,71
2025-12-25 12:23:01.288848,94,1.00,71
2025-12-25 12:23:02.291172,94,1.00,71
2025-12-25 12:23:03.293352,94,1.00,71
2025-12-25 12:23:04.295816,94,1.00,71
2025-12-25 12:23:05.298081,95,1.00,71
2025-12-25 12:23:06.300390,95,1.00,71
2025-12-25 12:23:07.302591,95,1.00,71
2025-12-25 12:23:08.305333,95,1.00,71
2025-12-25 12:23:09.257781,95,1.00,71
2025-12-25 12:23:10.310315,96,1.00,71
2025-12-25 12:23:11.262775,97,1.00,71
2025-12-25 12:23:12.265359,98,1.00,71
2025-12-25 12:23:13.267989,98,1.00,71
2025-12-25 12:23:14.270581,98,1.00,71
2025-12-25 12:23:15.272765,98,1.00,71
2025-12-25 12:23:16.275031,98,1.00,71
2025-12-25 12:23:17.276756,98,1.00,71
2025-12-25 12:23:18.278682,98,1.00,71
2025-12-25 12:23:19.280369,97,1.00,71
2025-12-25 12:23:20.282167,96,1.00,71
2025-12-25 12:23:21.284065,96,1.00,71
2025-12-25 12:23:22.287117,95,1.00,71
2025-12-25 12:23:23.289219,95,1.00,71
2025-12-25 12:23:24.291945,94,1.00,71
2025-12-25 12:23:25.294756,94,1.00,71
2025-12-25 12:23:26.297574,94,1.00,71
2025-12-25 12:23:27.300825,94,1.00,71
2025-12-25 12:23:28.303713,94,1.00,71
2025-12-25 12:23:29.256430,94,1.00,71
2025-12-25 12:23:30.258933,93,1.00,71
2025-12-25 12:23:31.261669,93,1.00,71
2025-12-25 12:23:32.263989,93,1.00,71
2025-12-25 12:23:33.265680,92,1.00,71
2025-12-25 12:23:34.267387,92,1.00,71
2025-12-25 12:23:35.269234,92,1.00,71
2025-12-25 12:23:36.321407,92,1.00,71
2025-12-25 12:23:37.323369,93,1.00,71
2025-12-25 12:23:38.275448,93,1.00,71
2025-12-25 12:23:39.277818,93,1.00,71
2025-12-25 12:23:40.280896,93,1.00,71
2025-12-25 12:23:41.283610,92,1.00,71
2025-12-25 12:23:42.286242,92,1.00,71
2025-12-25 12:23:43.289409,92,1.00,71
2025-12-25 12:23:44.291692,92,1.00,71
2025-12-25 12:23:45.293870,92,1.00,71
2025-12-25 12:23:46.295749,91,1.00,71
2025-12-25 12:23:47.297518,90,1.00,71
2025-12-25 12:23:48.299386,90,1.00,71
2025-12-25 12:23:49.301657,89,1.00,71
2025-12-25 12:23:50.304129,89,1.00,71
2025-12-25 12:23:51.256330,89,1.00,71
2025-12-25 12:23:52.259570,89,1.00,71
2025-12-25 12:23:53.312553,89,1.00,71
2025-12-25 12:23:54.264752,89,1.00,71
2025-12-25 12:23:55.266870,89,1.00,71
2025-12-25 12:23:56.269160,88,1.00,71
2025-12-25 12:23:57.271236,88,1.00,71
2025-12-25 12:23:58.323504,88,1.00,71
2025-12-25 12:23:59.275514,88,1.00,71
2025-12-25 12:24:00.327915,87,1.00,71
2025-12-25 12:24:01.280212,87,1.00,71
2025-12-25 12:24:02.282702,87,1.00,71
2025-12-25 12:24:03.285010,88,1.00,71
2025-12-25 12:24:04.287772,89,1.00,71
2025-12-25 12:24:05.289904,90,1.00,71
2025-12-25 12:24:06.291887,91,1.00,71
2025-12-25 12:24:07.294104,91,1.00,71
2025-12-25 12:24:08.296423,92,1.00,71
2025-12-25 12:24:09.299078,92,1.00,71
2025-12-25 12:24:10.301704,91,1.00,71
2025-12-25 12:24:11.303749,91,1.00,71
2025-12-25 12:24:12.255772,89,1.00,71
2025-12-25 12:24:13.307721,88,1.00,71
2025-12-25 12:24:14.259688,88,1.00,71
2025-12-25 12:24:15.261698,87,1.00,71
2025-12-25 12:24:16.263518,88,1.00,71
2025-12-25 12:24:17.265376,88,1.00,71
2025-12-25 12:24:18.267329,89,1.00,71
2025-12-25 12:24:19.319355,90,1.00,71
2025-12-25 12:24:20.271301,91,1.00,71
2025-12-25 12:24:21.273063,92,1.00,71
2025-12-25 12:24:22.274808,92,1.00,71
2025-12-25 12:24:23.327273,93,1.00,71
2025-12-25 12:24:24.279911,93,1.00,71
2025-12-25 12:24:25.282554,92,1.00,71
2025-12-25 12:24:26.284678,92,1.00,71
2025-12-25 12:24:27.286650,92,1.00,71
2025-12-25 12:24:28.289013,92,1.00,71
2025-12-25 12:24:29.291472,92,1.00,71
2025-12-25 12:24:30.293777,92,1.00,71
2025-12-25 12:24:31.295799,92,1.00,71
2025-12-25 12:24:32.298275,92,1.00,71
2025-12-25 12:24:33.300091,92,1.00,71
2025-12-25 12:24:34.302086,92,1.00,71
2025-12-25 12:24:35.304383,91,1.00,71
2025-12-25 12:24:36.256078,91,1.00,71
2025-12-25 12:24:37.308437,90,1.00,71
2025-12-25 12:24:38.260462,90,1.00,71
2025-12-25 12:24:39.263238,90,1.00,71
2025-12-25 12:24:40.265661,90,1.00,71
2025-12-25 12:24:41.267401,89,1.00,71
2025-12-25 12:24:42.269227,90,1.00,71
2025-12-25 12:24:43.271798,90,1.00,71
2025-12-25 12:24:44.273910,90,1.00,71
2025-12-25 12:24:45.276436,91,1.00,71
2025-12-25 12:24:46.278816,90,1.00,71
2025-12-25 12:24:47.281780,90,1.00,71
2025-12-25 12:24:48.284688,90,1.00,71
2025-12-25 12:24:49.287526,90,1.00,71
2025-12-25 12:24:50.290223,90,1.00,71
2025-12-25 12:24:51.292458,90,1.00,71
2025-12-25 12:24:52.294769,89,1.00,71
2025-12-25 12:24:53.296569,89,1.00,71
2025-12-25 12:24:54.298860,88,1.00,71
2025-12-25 12:24:55.300851,87,1.00,71
2025-12-25 12:24:56.302950,86,1.00,71
2025-12-25 12:24:57.280425,86,1.00,71
2025-12-25 12:24:58.304178,86,1.00,71
2025-12-25 12:24:59.294139,86,1.00,71
