Timestamp,Heart Rate (BPM),Prosody Level Applied,Reference HR
2025-12-24 16:58:54.055627,65,1.00,71
2025-12-24 16:58:55.058968,66,1.00,71
2025-12-24 16:58:56.061739,67,1.00,71
2025-12-24 16:58:57.064758,68,1.00,71
2025-12-24 16:58:58.067288,69,1.00,71
2025-12-24 16:58:59.119960,70,1.00,71
2025-12-24 16:59:00.072619,72,1.00,71
2025-12-24 16:59:01.075021,74,1.00,71
2025-12-24 16:59:02.077787,76,1.00,71
2025-12-24 16:59:03.081933,77,1.00,71
2025-12-24 16:59:04.085963,77,1.00,71
2025-12-24 16:59:05.088891,78,1.00,71
2025-12-24 16:59:06.091508,78,1.00,71
2025-12-24 16:59:07.044078,79,1.00,71
2025-12-24 16:59:08.096074,79,1.00,71
2025-12-24 16:59:09.097702,79,1.00,71
2025-12-24 16:59:12.090335,79,1.00,71
2025-12-24 16:59:12.140613,79,1.00,71
2025-12-24 16:59:12.190859,79,1.00,71
2025-12-24 16:59:13.043050,80,1.00,71
2025-12-24 16:59:14.067074,81,1.00,71
2025-12-24 16:59:15.070681,82,1.00,71
2025-12-24 16:59:16.073400,82,1.00,71
2025-12-24 16:59:17.076010,83,1.00,71
2025-12-24 16:59:18.078777,82,1.00,71
2025-12-24 16:59:19.082730,81,1.00,71
2025-12-24 16:59:20.085648,80,1.00,71
2025-12-24 16:59:21.088491,79,1.00,71
2025-12-24 16:59:22.091206,78,1.00,71
2025-12-24 16:59:23.093854,77,1.00,71
2025-12-24 16:59:24.095417,76,1.00,71
2025-12-24 16:59:25.047745,76,1.00,71
2025-12-24 16:59:26.049866,76,1.00,71
2025-12-24 16:59:27.051723,76,1.00,71
2025-12-24 16:59:28.053632,76,1.00,71
2025-12-24 16:59:29.055684,76,1.00,71
2025-12-24 16:59:30.057746,77,1.00,71
2025-12-24 16:59:31.059852,77,1.00,71
2025-12-24 16:59:32.062097,77,1.00,71
2025-12-24 16:59:33.114498,77,1.00,71
2025-12-24 16:59:34.068717,77,1.00,71
2025-12-24 16:59:35.072220,77,1.00,71
2025-12-24 16:59:36.076115,76,1.00,71
2025-12-24 16:59:37.078613,76,1.00,71
2025-12-24 16:59:38.082345,76,1.00,71
2025-12-24 16:59:39.085666,75,1.00,71
2025-12-24 16:59:40.088310,75,1.00,71
2025-12-24 16:59:40.713966,75,1.00,71
2025-12-24 16:59:41.090684,75,1.00,71
2025-12-24 16:59:42.093578,75,1.00,71
2025-12-24 16:59:43.096019,75,1.00,71
2025-12-24 16:59:44.048025,75,1.00,71
2025-12-24 16:59:45.050306,75,1.00,71
2025-12-24 16:59:46.053040,74,1.00,71
2025-12-24 16:59:47.055446,73,1.00,71
2025-12-24 16:59:48.057592,72,1.00,71
2025-12-24 16:59:49.026067,72,1.00,71
2025-12-24 16:59:49.059991,71,1.00,71
2025-12-24 16:59:50.063473,70,1.00,71
2025-12-24 16:59:51.066992,69,1.00,71
2025-12-24 16:59:52.070018,69,1.00,71
2025-12-24 16:59:53.072623,68,1.00,71
2025-12-24 16:59:54.075416,68,1.00,71
2025-12-24 16:59:55.078116,67,1.00,71
2025-12-24 16:59:55.122666,67,1.00,71
2025-12-24 16:59:56.081748,67,1.00,71
2025-12-24 16:59:57.084482,67,1.00,71
2025-12-24 16:59:58.087255,68,1.00,71
2025-12-24 16:59:59.090063,68,1.00,71
2025-12-24 17:00:00.092782,69,1.00,71
2025-12-24 17:00:01.095603,69,1.00,71
2025-12-24 17:00:02.098308,71,1.00,71
2025-12-24 17:00:03.051357,71,1.00,71
2025-12-24 17:00:04.054226,72,1.00,71
2025-12-24 17:00:05.058138,72,1.00,71
2025-12-24 17:00:06.111754,73,1.00,71
2025-12-24 17:00:06.724178,73,1.00,71
2025-12-24 17:00:07.064860,73,1.00,71
2025-12-24 17:00:08.068139,74,1.00,71
2025-12-24 17:00:09.070288,74,1.00,71
2025-12-24 17:00:10.072606,75,1.00,71
2025-12-24 17:00:11.075352,76,1.00,71
2025-12-24 17:00:12.077679,77,1.00,71
2025-12-24 17:00:12.530068,77,1.00,71
2025-12-24 17:00:13.082790,77,1.00,71
2025-12-24 17:00:14.085244,78,1.00,71
2025-12-24 17:00:15.087749,78,1.00,71
2025-12-24 17:00:16.089611,77,1.00,71
2025-12-24 17:00:17.041452,76,1.00,71
2025-12-24 17:00:18.093566,76,1.00,71
2025-12-24 17:00:19.096014,75,1.00,71
2025-12-24 17:00:20.047684,75,1.00,71
2025-12-24 17:00:21.099415,75,1.00,71
2025-12-24 17:00:22.051653,75,1.00,71
