Timestamp,Heart Rate (BPM)
2025-11-18 12:45:37.986166,68
2025-11-18 12:45:39.004478,67
2025-11-18 12:45:40.087389,67
2025-11-18 12:45:40.986968,65
2025-11-18 12:45:42.005680,64
2025-11-18 12:45:43.025906,62
2025-11-18 12:45:43.986643,61
2025-11-18 12:45:45.006225,60
2025-11-18 12:45:46.027185,59
2025-11-18 12:45:46.984394,59
2025-11-18 12:45:48.088771,59
2025-11-18 12:45:49.028084,59
2025-11-18 12:45:49.983982,59
2025-11-18 12:45:51.006807,59
2025-11-18 12:45:52.027770,59
2025-11-18 12:45:52.986911,59
2025-11-18 12:45:54.004058,59
2025-11-18 12:45:55.205434,59
2025-11-18 12:45:55.984047,60
2025-11-18 12:45:57.005768,60
2025-11-18 12:45:58.084669,61
2025-11-18 12:45:58.988171,61
2025-11-18 12:46:00.010409,62
2025-11-18 12:46:01.025583,62
2025-11-18 12:46:01.986725,62
2025-11-18 12:46:03.006102,62
2025-11-18 12:46:04.085469,61
2025-11-18 12:46:04.985424,61
2025-11-18 12:46:06.004059,61
2025-11-18 12:46:07.029055,61
2025-11-18 12:46:07.984262,61
2025-11-18 12:46:09.003778,61
2025-11-18 12:46:10.084410,61
2025-11-18 12:46:10.984843,61
2025-11-18 12:46:12.004399,60
2025-11-18 12:46:13.025219,61
2025-11-18 12:46:13.985012,62
2025-11-18 12:46:15.005885,63
2025-11-18 12:46:16.026795,63
2025-11-18 12:46:16.986210,64
2025-11-18 12:46:18.005373,65
2025-11-18 12:46:19.024566,65
2025-11-18 12:46:20.045359,65
2025-11-18 12:46:21.063813,65
2025-11-18 12:46:22.029666,64
2025-11-18 12:46:23.044666,63
2025-11-18 12:46:24.005023,62
2025-11-18 12:46:25.027480,61
2025-11-18 12:46:25.984032,60
2025-11-18 12:46:27.063652,59
2025-11-18 12:46:28.023934,58
2025-11-18 12:46:28.985677,58
2025-11-18 12:46:30.003552,58
2025-11-18 12:46:31.026959,58
2025-11-18 12:46:31.984875,57
2025-11-18 12:46:33.003222,58
2025-11-18 12:46:34.026661,59
2025-11-18 12:46:35.102822,60
2025-11-18 12:46:36.023132,60
2025-11-18 12:46:37.024366,61
2025-11-18 12:46:37.986468,61
2025-11-18 12:46:39.008452,61
2025-11-18 12:46:40.085760,61
2025-11-18 12:46:40.985875,61
2025-11-18 12:46:42.065273,61
2025-11-18 12:46:43.204319,61
2025-11-18 12:46:44.045081,61
2025-11-18 12:46:45.005044,60
2025-11-18 12:46:46.025723,60
2025-11-18 12:46:46.986765,59
2025-11-18 12:46:48.005370,59
2025-11-18 12:46:49.146628,58
2025-11-18 12:46:49.984979,58
2025-11-18 12:46:51.004578,58
2025-11-18 12:46:52.024889,58
2025-11-18 12:46:52.985710,58
2025-11-18 12:46:54.063392,58
2025-11-18 12:46:55.026748,59
2025-11-18 12:46:55.986870,59
2025-11-18 12:46:57.005599,60
2025-11-18 12:46:58.023593,61
2025-11-18 12:46:59.044398,61
2025-11-18 12:47:00.003516,62
2025-11-18 12:47:01.022617,62
2025-11-18 12:47:01.983956,62
2025-11-18 12:47:03.003509,63
2025-11-18 12:47:04.084916,63
2025-11-18 12:47:04.984475,64
2025-11-18 12:47:06.068651,65
2025-11-18 12:47:07.025495,66
2025-11-18 12:47:08.104514,67
2025-11-18 12:47:09.004081,67
2025-11-18 12:47:10.027318,67
2025-11-18 12:47:11.045567,67
2025-11-18 12:47:12.004594,66
2025-11-18 12:47:13.026151,66
2025-11-18 12:47:13.983387,65
2025-11-18 12:47:15.003819,64
2025-11-18 12:47:16.024795,64
2025-11-18 12:47:16.985274,63
2025-11-18 12:47:18.003715,62
2025-11-18 12:47:19.023852,61
2025-11-18 12:47:19.983723,60
2025-11-18 12:47:21.002597,60
2025-11-18 12:47:22.024815,59
2025-11-18 12:47:23.043186,59
2025-11-18 12:47:24.003141,59
2025-11-18 12:47:25.022534,59
