Timestamp,Heart Rate (BPM),Prosody Level Applied,Reference HR
2025-06-06 11:24:01.349849,88,1.00,70
2025-06-06 11:24:02.370089,89,1.00,70
2025-06-06 11:24:03.360158,90,1.00,70
2025-06-06 11:24:04.351063,92,1.00,70
2025-06-06 11:24:05.368971,93,1.00,70
2025-06-06 11:24:06.389308,94,1.00,70
2025-06-06 11:24:07.350825,94,1.00,70
2025-06-06 11:24:08.369539,94,1.00,70
2025-06-06 11:24:09.360013,93,1.00,70
2025-06-06 11:24:10.380051,93,1.00,70
2025-06-06 11:24:11.368944,93,1.00,70
2025-06-06 11:24:12.359379,93,1.00,70
2025-06-06 11:24:13.351467,93,1.00,70
2025-06-06 11:24:14.398857,92,1.00,70
2025-06-06 11:24:15.388732,92,1.00,70
2025-06-06 11:24:15.640714,92,1.00,85
2025-06-06 11:24:16.378639,91,1.00,85
2025-06-06 11:24:17.370518,90,1.00,85
2025-06-06 11:24:18.359359,89,1.00,85
2025-06-06 11:24:19.380840,87,1.00,85
2025-06-06 11:24:20.370703,83,1.00,85
2025-06-06 11:24:21.360285,80,1.00,85
2025-06-06 11:24:22.351886,79,1.00,85
2025-06-06 11:24:23.355547,78,1.00,85
2025-06-06 11:24:24.436797,78,1.00,85
2025-06-06 11:24:25.395855,77,1.00,85
2025-06-06 11:24:26.415519,77,1.00,85
2025-06-06 11:24:27.375411,76,1.00,85
2025-06-06 11:24:28.394925,75,1.00,85
2025-06-06 11:24:29.356349,75,1.00,85
2025-06-06 11:24:30.433863,74,1.00,85
2025-06-06 11:24:31.455675,72,1.00,85
2025-06-06 11:24:32.416577,71,1.00,85
2025-06-06 11:24:33.377532,70,1.00,85
2025-06-06 11:24:34.289217,70,1.00,85
2025-06-06 11:24:34.395175,69,1.00,85
2025-06-06 11:24:35.354717,68,1.00,85
2025-06-06 11:24:36.376280,67,1.00,85
2025-06-06 11:24:37.457769,67,1.00,85
2025-06-06 11:24:38.354977,67,1.00,85
2025-06-06 11:24:39.375256,68,1.00,85
2025-06-06 11:24:40.397007,69,1.00,85
2025-06-06 11:24:41.356796,69,1.00,85
2025-06-06 11:24:42.393333,69,1.00,85
2025-06-06 11:24:43.395845,70,1.00,85
2025-06-06 11:24:44.355558,70,1.00,85
2025-06-06 11:24:45.434382,70,1.00,85
2025-06-06 11:24:46.394139,70,1.00,85
2025-06-06 11:24:47.355834,71,1.00,85
2025-06-06 11:24:48.377857,71,1.00,85
2025-06-06 11:24:49.394569,70,1.00,85
2025-06-06 11:24:50.354848,71,1.00,85
2025-06-06 11:24:51.380160,72,1.00,85
2025-06-06 11:24:52.396975,73,1.00,85
2025-06-06 11:24:52.502739,73,0.00,85
2025-06-06 11:24:53.354469,74,0.00,85
2025-06-06 11:24:54.375478,75,0.00,85
2025-06-06 11:24:55.395792,77,0.00,85
2025-06-06 11:24:56.417252,77,0.00,85
2025-06-06 11:24:57.377556,77,0.00,85
2025-06-06 11:24:58.395716,77,0.00,85
2025-06-06 11:24:59.355959,77,0.00,85
2025-06-06 11:25:00.374905,77,0.00,85
2025-06-06 11:25:01.394566,76,0.00,85
2025-06-06 11:25:02.354782,75,0.00,85
2025-06-06 11:25:03.435753,74,0.00,85
2025-06-06 11:25:04.457575,74,0.00,85
2025-06-06 11:25:05.089505,74,0.20,85
2025-06-06 11:25:05.355261,73,0.20,85
2025-06-06 11:25:06.374338,72,0.20,85
2025-06-06 11:25:07.457405,71,0.20,85
2025-06-06 11:25:08.356888,71,0.20,85
2025-06-06 11:25:09.375830,71,0.20,85
2025-06-06 11:25:10.409520,71,0.20,85
2025-06-06 11:25:11.356167,71,0.20,85
2025-06-06 11:25:12.377023,71,0.20,85
2025-06-06 11:25:13.395621,71,0.20,85
2025-06-06 11:25:14.416306,70,0.20,85
2025-06-06 11:25:15.375851,70,0.20,85
2025-06-06 11:25:16.395888,70,0.20,85
2025-06-06 11:25:17.357736,69,0.20,85
2025-06-06 11:25:18.375789,69,0.20,85
2025-06-06 11:25:19.394601,68,0.20,85
2025-06-06 11:25:20.355168,69,0.20,85
2025-06-06 11:25:21.378349,69,0.20,85
2025-06-06 11:25:22.396272,70,0.20,85
2025-06-06 11:25:23.417994,70,0.20,85
2025-06-06 11:25:24.379328,70,0.20,85
2025-06-06 11:25:25.395675,70,0.20,85
2025-06-06 11:25:26.039478,70,0.00,85
2025-06-06 11:25:26.354800,70,0.00,85
2025-06-06 11:25:27.374737,69,0.00,85
2025-06-06 11:25:28.463293,70,0.00,85
2025-06-06 11:25:29.416325,71,0.00,85
2025-06-06 11:25:30.381178,72,0.00,85
2025-06-06 11:25:31.395439,72,0.00,85
2025-06-06 11:25:32.357940,72,0.00,85
2025-06-06 11:25:33.375921,72,0.00,85
2025-06-06 11:25:34.395455,72,0.00,85
2025-06-06 11:25:35.355669,72,0.00,85
2025-06-06 11:25:36.435997,72,0.00,85
2025-06-06 11:25:37.395806,72,0.00,85
2025-06-06 11:25:38.358704,73,0.00,85
2025-06-06 11:25:39.375466,74,0.00,85
2025-06-06 11:25:40.457763,75,0.00,85
2025-06-06 11:25:41.356204,74,0.00,85
2025-06-06 11:25:42.374565,73,0.00,85
2025-06-06 11:25:43.454896,73,0.00,85
2025-06-06 11:25:44.357318,73,0.00,85
2025-06-06 11:25:45.376127,72,0.00,85
2025-06-06 11:25:46.395774,73,0.00,85
2025-06-06 11:25:46.550967,73,0.00,85
2025-06-06 11:25:47.415042,73,0.00,85
2025-06-06 11:25:48.378817,73,0.00,85
2025-06-06 11:25:49.396444,73,0.00,85
2025-06-06 11:25:50.355560,74,0.00,85
2025-06-06 11:25:51.375996,74,0.00,85
2025-06-06 11:25:52.395800,74,0.00,85
2025-06-06 11:25:53.418610,74,0.00,85
2025-06-06 11:25:54.376236,75,0.00,85
2025-06-06 11:25:55.396888,75,0.00,85
2025-06-06 11:25:56.356315,76,0.00,85
2025-06-06 11:25:57.376250,78,0.00,85
2025-06-06 11:25:58.395888,79,0.00,85
2025-06-06 11:25:59.355670,79,0.00,85
2025-06-06 11:26:00.382644,80,0.00,85
2025-06-06 11:26:01.455000,80,0.00,85
2025-06-06 11:26:02.355280,82,0.00,85
2025-06-06 11:26:03.375841,83,0.00,85
2025-06-06 11:26:04.397510,84,0.00,85
2025-06-06 11:26:05.357199,86,0.00,85
2025-06-06 11:26:06.376114,87,0.00,85
2025-06-06 11:26:06.784311,87,0.00,85
2025-06-06 11:26:07.397963,88,0.00,85
2025-06-06 11:26:08.355272,90,0.00,85
2025-06-06 11:26:09.436598,91,0.00,85
2025-06-06 11:26:10.396289,93,0.00,85
2025-06-06 11:26:11.356980,95,0.00,85
2025-06-06 11:26:12.378470,96,0.00,85
2025-06-06 11:26:13.398676,98,0.00,85
2025-06-06 11:26:14.358481,99,0.00,85
2025-06-06 11:26:15.375421,100,0.00,85
2025-06-06 11:26:16.396737,99,0.00,85
2025-06-06 11:26:17.355428,99,0.00,85
2025-06-06 11:26:18.375143,98,0.00,85
2025-06-06 11:26:19.396806,96,0.00,85
2025-06-06 11:26:20.286305,96,2.00,85
2025-06-06 11:26:20.415867,96,2.00,85
2025-06-06 11:26:21.376043,96,2.00,85
2025-06-06 11:26:22.396417,94,2.00,85
2025-06-06 11:26:23.356265,92,2.00,85
2025-06-06 11:26:24.381038,90,2.00,85
2025-06-06 11:26:25.455198,89,2.00,85
2025-06-06 11:26:26.355679,89,2.00,85
2025-06-06 11:26:27.379250,89,2.00,85
2025-06-06 11:26:28.395796,89,2.00,85
2025-06-06 11:26:29.356460,89,2.00,85
2025-06-06 11:26:30.377023,88,2.00,85
2025-06-06 11:26:31.395578,86,2.00,85
2025-06-06 11:26:32.418557,84,2.00,85
2025-06-06 11:26:33.376458,84,2.00,85
2025-06-06 11:26:34.395572,84,2.00,85
2025-06-06 11:26:35.355680,84,2.00,85
2025-06-06 11:26:36.376131,85,2.00,85
2025-06-06 11:26:37.456210,86,2.00,85
2025-06-06 11:26:38.355455,86,2.00,85
2025-06-06 11:26:39.376707,86,2.00,85
2025-06-06 11:26:40.397238,85,2.00,85
2025-06-06 11:26:41.126318,85,1.40,85
2025-06-06 11:26:41.355873,84,1.40,85
2025-06-06 11:26:42.436066,83,1.40,85
2025-06-06 11:26:43.398430,84,1.40,85
2025-06-06 11:26:44.416800,84,1.40,85
2025-06-06 11:26:45.377307,84,1.40,85
2025-06-06 11:26:46.339151,85,1.40,85
2025-06-06 11:26:47.358184,87,1.40,85
2025-06-06 11:26:48.376881,88,1.40,85
2025-06-06 11:26:49.336468,88,1.40,85
2025-06-06 11:26:50.356373,88,1.40,85
2025-06-06 11:26:51.379691,87,1.40,85
2025-06-06 11:26:52.400795,86,1.40,85
2025-06-06 11:26:53.357037,85,1.40,85
2025-06-06 11:26:54.378570,84,1.40,85
2025-06-06 11:26:55.336772,83,1.40,85
2025-06-06 11:26:56.356660,83,1.40,85
2025-06-06 11:26:57.377062,83,1.40,85
2025-06-06 11:26:58.336419,84,1.40,85
2025-06-06 11:26:59.357484,85,1.40,85
2025-06-06 11:27:00.436605,86,1.40,85
2025-06-06 11:27:01.395905,86,1.40,85
2025-06-06 11:27:02.356142,87,1.40,85
2025-06-06 11:27:03.376140,87,1.40,85
2025-06-06 11:27:04.337905,88,1.40,85
2025-06-06 11:27:05.357127,90,1.40,85
2025-06-06 11:27:05.613538,90,1.30,85
2025-06-06 11:27:06.376165,91,1.30,85
2025-06-06 11:27:07.336161,92,1.30,85
2025-06-06 11:27:08.536642,91,1.30,85
2025-06-06 11:27:09.377879,89,1.30,85
2025-06-06 11:27:10.337889,88,1.30,85
2025-06-06 11:27:11.357358,88,1.30,85
2025-06-06 11:27:12.377916,89,1.30,85
2025-06-06 11:27:13.337502,90,1.30,85
2025-06-06 11:27:14.357809,91,1.30,85
2025-06-06 11:27:15.437590,93,1.30,85
2025-06-06 11:27:16.338795,93,1.30,85
2025-06-06 11:27:17.357033,94,1.30,85
2025-06-06 11:27:18.377714,93,1.30,85
2025-06-06 11:27:19.338035,92,1.30,85
2025-06-06 11:27:20.357203,91,1.30,85
2025-06-06 11:27:21.378345,90,1.30,85
2025-06-06 11:27:22.337155,90,1.30,85
2025-06-06 11:27:23.357618,90,1.30,85
2025-06-06 11:27:24.436357,91,1.30,85
2025-06-06 11:27:25.337952,92,1.30,85
2025-06-06 11:27:26.357840,93,1.30,85
2025-06-06 11:27:27.378924,95,1.30,85
2025-06-06 11:27:27.411355,95,1.80,85
2025-06-06 11:27:28.344013,96,1.80,85
2025-06-06 11:27:29.358411,97,1.80,85
2025-06-06 11:27:30.379570,97,1.80,85
2025-06-06 11:27:31.338615,97,1.80,85
2025-06-06 11:27:32.418436,95,1.80,85
2025-06-06 11:27:33.377117,92,1.80,85
2025-06-06 11:27:34.397346,91,1.80,85
2025-06-06 11:27:35.357902,91,1.80,85
2025-06-06 11:27:36.377162,90,1.80,85
2025-06-06 11:27:37.337487,90,1.80,85
2025-06-06 11:27:38.358418,90,1.80,85
2025-06-06 11:27:39.377501,90,1.80,85
2025-06-06 11:27:40.337388,89,1.80,85
2025-06-06 11:27:41.417854,88,1.80,85
2025-06-06 11:27:42.383444,86,1.80,85
2025-06-06 11:27:43.341255,84,1.80,85
2025-06-06 11:27:44.357686,83,1.80,85
2025-06-06 11:27:45.378639,81,1.80,85
2025-06-06 11:27:46.338157,81,1.80,85
2025-06-06 11:27:47.359483,81,1.80,85
2025-06-06 11:27:47.531700,81,1.40,85
2025-06-06 11:27:48.437782,82,1.40,85
2025-06-06 11:27:49.337165,84,1.40,85
2025-06-06 11:27:50.357792,84,1.40,85
2025-06-06 11:27:51.378055,84,1.40,85
2025-06-06 11:27:52.338158,84,1.40,85
2025-06-06 11:27:53.358980,84,1.40,85
2025-06-06 11:27:54.377460,84,1.40,85
2025-06-06 11:27:55.338048,83,1.40,85
2025-06-06 11:27:56.359672,82,1.40,85
2025-06-06 11:27:57.378433,81,1.40,85
2025-06-06 11:27:58.396997,79,1.40,85
2025-06-06 11:27:59.359037,78,1.40,85
2025-06-06 11:28:00.376857,79,1.40,85
2025-06-06 11:28:01.337358,79,1.40,85
2025-06-06 11:28:02.358532,80,1.40,85
2025-06-06 11:28:03.437519,80,1.40,85
2025-06-06 11:28:04.338240,81,1.40,85
2025-06-06 11:28:05.359352,81,1.40,85
2025-06-06 11:28:06.378657,81,1.40,85
2025-06-06 11:28:07.398251,82,1.40,85
2025-06-06 11:28:08.357456,83,1.40,85
2025-06-06 11:28:09.378893,83,1.40,85
2025-06-06 11:28:10.399229,84,1.40,85
2025-06-06 11:28:11.358178,86,1.40,85
2025-06-06 11:28:11.697086,86,0.30,85
2025-06-06 11:28:12.377581,86,0.30,85
2025-06-06 11:28:13.340021,86,0.30,85
2025-06-06 11:28:14.417052,86,0.30,85
2025-06-06 11:28:15.378184,86,0.30,85
2025-06-06 11:28:16.340555,86,0.30,85
2025-06-06 11:28:17.360452,86,0.30,85
2025-06-06 11:28:18.378657,87,0.30,85
2025-06-06 11:28:19.340592,89,0.30,85
2025-06-06 11:28:20.360243,89,0.30,85
2025-06-06 11:28:21.378261,89,0.30,85
2025-06-06 11:28:22.340065,90,0.30,85
2025-06-06 11:28:23.361807,92,0.30,85
2025-06-06 11:28:24.377904,93,0.30,85
2025-06-06 11:28:25.343682,93,0.30,85
2025-06-06 11:28:26.364289,94,0.30,85
2025-06-06 11:28:27.379019,95,0.30,85
2025-06-06 11:28:28.337592,96,0.30,85
2025-06-06 11:28:29.359000,97,0.30,85
2025-06-06 11:28:30.379507,97,0.30,85
2025-06-06 11:28:31.340100,96,0.30,85
2025-06-06 11:28:32.376413,97,0.30,85
2025-06-06 11:28:33.381780,98,0.30,85
2025-06-06 11:28:34.343175,98,0.30,85
2025-06-06 11:28:35.357088,100,0.30,85
2025-06-06 11:28:36.378977,101,0.30,85
2025-06-06 11:28:37.338905,101,0.30,85
2025-06-06 11:28:38.419193,101,0.30,85
2025-06-06 11:28:39.378666,102,0.30,85
2025-06-06 11:28:40.398342,101,0.30,85
2025-06-06 11:28:41.357407,101,0.30,85
2025-06-06 11:28:42.437456,100,0.30,85
2025-06-06 11:28:43.398125,100,0.30,85
2025-06-06 11:28:44.358809,99,0.30,85
2025-06-06 11:28:45.378809,98,0.30,85
2025-06-06 11:28:45.920925,98,1.70,85
2025-06-06 11:28:46.337866,96,1.70,85
2025-06-06 11:28:47.358837,93,1.70,85
2025-06-06 11:28:48.379273,92,1.70,85
2025-06-06 11:28:49.338506,92,1.70,85
2025-06-06 11:28:50.420608,90,1.70,85
2025-06-06 11:28:51.379222,86,1.70,85
2025-06-06 11:28:52.519394,84,1.70,85
2025-06-06 11:28:53.359438,84,1.70,85
2025-06-06 11:28:54.379619,82,1.70,85
2025-06-06 11:28:55.339219,81,1.70,85
2025-06-06 11:28:56.358873,79,1.70,85
2025-06-06 11:28:57.378656,78,1.70,85
2025-06-06 11:28:58.473867,77,1.70,85
2025-06-06 11:28:59.360472,77,1.70,85
2025-06-06 11:29:00.379800,75,1.70,85
2025-06-06 11:29:01.338826,74,1.70,85
2025-06-06 11:29:02.359326,73,1.70,85
2025-06-06 11:29:03.380877,71,1.70,85
2025-06-06 11:29:04.340428,71,1.70,85
2025-06-06 11:29:05.359208,70,1.70,85
2025-06-06 11:29:06.379579,70,1.70,85
2025-06-06 11:29:07.338482,70,1.70,85
2025-06-06 11:29:08.360181,70,1.70,85
2025-06-06 11:29:09.378457,69,1.70,85
2025-06-06 11:29:10.341916,69,1.70,85
2025-06-06 11:29:11.417806,69,1.70,85
2025-06-06 11:29:12.379305,68,1.70,85
2025-06-06 11:29:13.340131,67,1.70,85
2025-06-06 11:29:14.360510,67,1.70,85
2025-06-06 11:29:14.908674,67,0.00,85
2025-06-06 11:29:15.378580,67,0.00,85
2025-06-06 11:29:16.338326,68,0.00,85
2025-06-06 11:29:17.358008,69,0.00,85
2025-06-06 11:29:18.382169,70,0.00,85
2025-06-06 11:29:19.339751,71,0.00,85
2025-06-06 11:29:20.359251,71,0.00,85
2025-06-06 11:29:21.378755,72,0.00,85
2025-06-06 11:29:22.339591,72,0.00,85
2025-06-06 11:29:23.359968,72,0.00,85
2025-06-06 11:29:24.379704,72,0.00,85
2025-06-06 11:29:25.339652,73,0.00,85
2025-06-06 11:29:26.359234,74,0.00,85
2025-06-06 11:29:27.378360,74,0.00,85
2025-06-06 11:29:28.338719,75,0.00,85
2025-06-06 11:29:29.359271,76,0.00,85
2025-06-06 11:29:30.380813,77,0.00,85
2025-06-06 11:29:31.339523,78,0.00,85
2025-06-06 11:29:32.358275,80,0.00,85
2025-06-06 11:29:33.440083,81,0.00,85
2025-06-06 11:29:34.338598,82,0.00,85
2025-06-06 11:29:35.358680,83,0.00,85
2025-06-06 11:29:36.379248,82,0.00,85
2025-06-06 11:29:37.339853,79,0.00,85
2025-06-06 11:29:38.358925,78,0.00,85
2025-06-06 11:29:39.379145,78,0.00,85
2025-06-06 11:29:40.402527,77,0.00,85
2025-06-06 11:29:41.359078,76,0.00,85
2025-06-06 11:29:42.380830,75,0.00,85
2025-06-06 11:29:43.339304,75,0.00,85
2025-06-06 11:29:44.418849,74,0.00,85
2025-06-06 11:29:45.378672,74,0.00,85
2025-06-06 11:29:46.338319,74,0.00,85
2025-06-06 11:29:47.359665,74,0.00,85
2025-06-06 11:29:48.378973,74,0.00,85
2025-06-06 11:29:49.338968,75,0.00,85
