Timestamp,Heart Rate (BPM)
2025-12-24 16:32:01.072136,61
2025-12-24 16:32:02.074897,63
2025-12-24 16:32:03.077695,64
2025-12-24 16:32:04.080830,64
2025-12-24 16:32:05.083731,65
2025-12-24 16:32:06.066952,65
2025-12-24 16:32:07.087182,65
2025-12-24 16:32:08.140979,67
2025-12-24 16:32:09.064079,68
2025-12-24 16:32:10.074018,69
2025-12-24 16:32:11.075958,71
2025-12-24 16:32:12.089361,72
2025-12-24 16:32:13.085966,73
2025-12-24 16:32:14.071174,72
2025-12-24 16:32:15.092937,72
2025-12-24 16:32:16.100657,72
2025-12-24 16:32:17.062235,73
2025-12-24 16:32:18.094234,73
2025-12-24 16:32:19.052417,74
2025-12-24 16:32:20.101341,75
2025-12-24 16:32:21.072525,75
2025-12-24 16:32:22.112026,74
2025-12-24 16:32:23.073160,74
2025-12-24 16:32:24.109674,74
2025-12-24 16:32:25.072614,73
2025-12-24 16:32:26.067894,73
2025-12-24 16:32:27.123056,74
2025-12-24 16:32:28.112511,74
2025-12-24 16:32:29.133427,74
2025-12-24 16:32:30.113150,74
2025-12-24 16:32:31.113648,74
2025-12-24 16:32:32.108034,74
2025-12-24 16:32:33.100096,74
2025-12-24 16:32:34.112575,74
2025-12-24 16:32:35.119698,75
2025-12-24 16:32:36.067769,76
2025-12-24 16:32:37.095312,77
2025-12-24 16:32:38.104240,77
2025-12-24 16:32:39.053578,77
2025-12-24 16:32:40.068551,76
2025-12-24 16:32:41.109563,76
2025-12-24 16:32:42.093660,75
2025-12-24 16:32:43.079048,75
2025-12-24 16:32:44.072556,75
2025-12-24 16:32:45.113916,75
2025-12-24 16:32:46.099289,76
2025-12-24 16:32:47.108118,76
2025-12-24 16:32:48.092842,76
2025-12-24 16:32:49.107356,76
2025-12-24 16:32:50.090874,76
2025-12-24 16:32:51.053016,75
2025-12-24 16:32:52.117502,75
2025-12-24 16:32:53.120345,75
2025-12-24 16:32:54.087795,75
2025-12-24 16:32:55.052263,75
2025-12-24 16:32:56.094213,76
2025-12-24 16:32:57.071736,77
2025-12-24 16:32:58.079560,78
2025-12-24 16:32:59.086749,80
2025-12-24 16:33:00.071015,80
2025-12-24 16:33:01.114888,80
2025-12-24 16:33:02.122792,79
2025-12-24 16:33:03.053652,78
2025-12-24 16:33:04.114936,77
2025-12-24 16:33:05.087191,76
2025-12-24 16:33:06.054772,75
2025-12-24 16:33:07.075517,75
2025-12-24 16:33:08.059441,75
2025-12-24 16:33:09.124653,74
2025-12-24 16:33:10.101532,73
2025-12-24 16:33:11.072090,72
2025-12-24 16:33:12.114263,71
2025-12-24 16:33:13.097665,70
2025-12-24 16:33:14.090232,70
