Timestamp,Heart Rate (BPM)
2025-06-12 13:32:33.258503,73
2025-06-12 13:32:34.217295,73
2025-06-12 13:32:35.234181,73
2025-06-12 13:32:36.228314,72
2025-06-12 13:32:37.249128,72
2025-06-12 13:32:38.206118,71
2025-06-12 13:32:39.228248,70
2025-06-12 13:32:40.213928,70
2025-06-12 13:32:41.268027,70
2025-06-12 13:32:42.283970,70
2025-06-12 13:32:43.281465,70
2025-06-12 13:32:44.205331,69
2025-06-12 13:32:45.255070,69
2025-06-12 13:32:46.216915,68
2025-06-12 13:32:47.205529,68
2025-06-12 13:32:48.226553,67
2025-06-12 13:32:49.214350,67
2025-06-12 13:32:50.205396,67
2025-06-12 13:32:51.224070,68
2025-06-12 13:32:52.216465,68
2025-06-12 13:32:53.235828,68
2025-06-12 13:32:54.227610,68
2025-06-12 13:32:55.218097,68
2025-06-12 13:32:56.206553,67
2025-06-12 13:32:57.226418,66
2025-06-12 13:32:58.214089,66
2025-06-12 13:32:59.206998,66
2025-06-12 13:33:00.227648,66
2025-06-12 13:33:01.216822,66
2025-06-12 13:33:02.205347,66
2025-06-12 13:33:03.225144,66
2025-06-12 13:33:04.217279,66
2025-06-12 13:33:05.203918,66
2025-06-12 13:33:06.225928,66
2025-06-12 13:33:07.216244,66
2025-06-12 13:33:08.206470,66
2025-06-12 13:33:09.256309,66
2025-06-12 13:33:10.214465,67
2025-06-12 13:33:11.238373,68
2025-06-12 13:33:12.229522,69
2025-06-12 13:33:13.220874,70
2025-06-12 13:33:14.208786,70
2025-06-12 13:33:15.284638,70
2025-06-12 13:33:16.213942,70
2025-06-12 13:33:17.206045,69
2025-06-12 13:33:18.226086,69
2025-06-12 13:33:19.216213,68
2025-06-12 13:33:20.237092,68
2025-06-12 13:33:21.236323,68
2025-06-12 13:33:22.214658,68
2025-06-12 13:33:23.204264,68
2025-06-12 13:33:24.226872,67
2025-06-12 13:33:25.214717,67
2025-06-12 13:33:26.236099,66
2025-06-12 13:33:27.227120,65
2025-06-12 13:33:28.215271,65
2025-06-12 13:33:29.205726,65
2025-06-12 13:33:30.227143,65
2025-06-12 13:33:31.216496,66
2025-06-12 13:33:32.205163,66
2025-06-12 13:33:33.227876,66
2025-06-12 13:33:34.215745,68
2025-06-12 13:33:35.205145,69
2025-06-12 13:33:36.227480,70
2025-06-12 13:33:37.216509,72
2025-06-12 13:33:38.208179,73
2025-06-12 13:33:39.227294,73
2025-06-12 13:33:40.215362,73
2025-06-12 13:33:41.234397,73
2025-06-12 13:33:42.228612,72
2025-06-12 13:33:43.248509,72
2025-06-12 13:33:44.208277,71
2025-06-12 13:33:45.229362,70
2025-06-12 13:33:46.219679,69
2025-06-12 13:33:47.206676,69
2025-06-12 13:33:48.257176,68
2025-06-12 13:33:49.216652,68
2025-06-12 13:33:50.206600,68
2025-06-12 13:33:51.225127,68
2025-06-12 13:33:52.225808,67
2025-06-12 13:33:53.207128,66
