Timestamp,Heart Rate (BPM),Prosody Level Applied,Reference HR
2025-06-12 13:21:14.255119,69,1.00,71
2025-06-12 13:21:15.244435,69,1.00,71
2025-06-12 13:21:16.264159,70,1.00,71
2025-06-12 13:21:17.254309,70,1.00,71
2025-06-12 13:21:18.245306,71,1.00,71
2025-06-12 13:21:19.264884,73,1.00,71
2025-06-12 13:21:20.253397,73,1.00,71
2025-06-12 13:21:21.274271,74,1.00,71
2025-06-12 13:21:22.293898,72,1.00,71
2025-06-12 13:21:23.254364,72,1.00,71
2025-06-12 13:21:24.244861,71,1.00,71
2025-06-12 13:21:25.264880,70,1.00,71
2025-06-12 13:21:26.254475,71,1.00,71
2025-06-12 13:21:27.244959,71,1.00,71
2025-06-12 13:21:28.266748,72,1.00,71
2025-06-12 13:21:29.252684,73,1.00,71
2025-06-12 13:21:30.245178,74,1.00,71
2025-06-12 13:21:31.263562,74,1.00,71
2025-06-12 13:21:32.252677,74,1.00,71
2025-06-12 13:21:33.244090,73,1.00,71
2025-06-12 13:21:34.262826,72,1.00,71
2025-06-12 13:21:35.057176,72,1.00,71
2025-06-12 13:21:35.254214,71,1.00,71
2025-06-12 13:21:36.274954,70,1.00,71
2025-06-12 13:21:37.265338,69,1.00,71
2025-06-12 13:21:38.256965,68,1.00,71
2025-06-12 13:21:39.243649,67,1.00,71
2025-06-12 13:21:40.296575,67,1.00,71
2025-06-12 13:21:41.282841,67,1.00,71
2025-06-12 13:21:42.243433,67,1.00,71
2025-06-12 13:21:43.268138,68,1.00,71
2025-06-12 13:21:44.253263,68,1.00,71
2025-06-12 13:21:45.244991,69,1.00,71
2025-06-12 13:21:46.263510,70,1.00,71
2025-06-12 13:21:47.255559,71,1.00,71
2025-06-12 13:21:48.244139,73,1.00,71
2025-06-12 13:21:48.395384,73,1.00,71
2025-06-12 13:21:49.234515,74,1.00,71
2025-06-12 13:21:50.254413,75,1.00,71
2025-06-12 13:21:51.274389,76,1.00,71
2025-06-12 13:21:52.234887,76,1.00,71
2025-06-12 13:21:53.254531,75,1.00,71
2025-06-12 13:21:54.244783,75,1.00,71
2025-06-12 13:21:55.236786,75,1.00,71
2025-06-12 13:21:56.255154,75,1.00,71
2025-06-12 13:21:57.245931,75,1.00,71
2025-06-12 13:21:58.235517,76,1.00,71
2025-06-12 13:21:59.253023,77,1.00,71
2025-06-12 13:22:00.243211,78,1.00,71
2025-06-12 13:22:01.232805,78,1.00,71
2025-06-12 13:22:02.284473,78,1.00,71
2025-06-12 13:22:03.248323,77,1.00,71
2025-06-12 13:22:03.259506,77,1.10,71
2025-06-12 13:22:04.233913,76,1.10,71
2025-06-12 13:22:05.255243,75,1.10,71
2025-06-12 13:22:06.250033,75,1.10,71
2025-06-12 13:22:07.232992,74,1.10,71
2025-06-12 13:22:08.258672,75,1.10,71
2025-06-12 13:22:09.248023,75,1.10,71
2025-06-12 13:22:10.234967,76,1.10,71
2025-06-12 13:22:11.253129,77,1.10,71
2025-06-12 13:22:12.247006,76,1.10,71
2025-06-12 13:22:13.293690,76,1.10,71
2025-06-12 13:22:14.253936,76,1.10,71
2025-06-12 13:22:15.244644,76,1.10,71
2025-06-12 13:22:16.235503,76,1.10,71
2025-06-12 13:22:17.255713,77,1.10,71
2025-06-12 13:22:18.244633,76,1.10,71
2025-06-12 13:22:19.233713,76,1.10,71
2025-06-12 13:22:20.255385,75,1.10,71
2025-06-12 13:22:21.245074,75,1.10,71
2025-06-12 13:22:22.237189,75,1.10,71
2025-06-12 13:22:22.578813,75,1.20,71
2025-06-12 13:22:23.255227,75,1.20,71
2025-06-12 13:22:24.305632,75,1.20,71
2025-06-12 13:22:25.235154,74,1.20,71
2025-06-12 13:22:26.255840,74,1.20,71
2025-06-12 13:22:27.243840,73,1.20,71
2025-06-12 13:22:28.233796,73,1.20,71
2025-06-12 13:22:29.254998,72,1.20,71
2025-06-12 13:22:30.246171,71,1.20,71
