Timestamp,Heart Rate (BPM)
2025-12-25 16:15:46.769531,95
2025-12-25 16:15:47.326114,95
2025-12-25 16:15:48.294102,95
2025-12-25 16:15:49.290040,96
2025-12-25 16:15:50.266851,96
2025-12-25 16:15:51.306492,97
2025-12-25 16:15:52.266908,97
2025-12-25 16:15:53.283143,97
2025-12-25 16:15:54.278228,98
2025-12-25 16:15:55.276523,98
2025-12-25 16:15:56.279895,97
2025-12-25 16:15:57.260074,96
2025-12-25 16:15:58.259161,97
2025-12-25 16:15:59.252440,97
2025-12-25 16:16:00.255674,97
2025-12-25 16:16:01.254820,97
2025-12-25 16:16:02.253464,98
2025-12-25 16:16:03.263191,98
2025-12-25 16:16:04.267817,98
2025-12-25 16:16:05.259767,97
2025-12-25 16:16:06.255974,96
2025-12-25 16:16:07.263041,95
2025-12-25 16:16:08.289207,95
2025-12-25 16:16:09.235062,94
2025-12-25 16:16:10.238474,94
2025-12-25 16:16:11.277065,94
2025-12-25 16:16:12.291019,94
2025-12-25 16:16:13.306284,95
2025-12-25 16:16:14.246363,96
2025-12-25 16:16:15.243349,97
2025-12-25 16:16:16.246053,97
2025-12-25 16:16:17.247477,98
2025-12-25 16:16:18.238239,97
2025-12-25 16:16:19.303860,97
2025-12-25 16:16:20.297073,96
2025-12-25 16:16:21.287582,96
2025-12-25 16:16:22.279511,95
2025-12-25 16:16:23.290854,94
2025-12-25 16:16:24.292287,94
2025-12-25 16:16:25.332484,94
2025-12-25 16:16:26.295886,95
2025-12-25 16:16:27.293284,95
2025-12-25 16:16:28.300607,96
2025-12-25 16:16:29.306274,96
2025-12-25 16:16:30.245111,96
2025-12-25 16:16:31.257985,97
2025-12-25 16:16:32.281101,95
2025-12-25 16:16:33.296570,94
2025-12-25 16:16:34.253975,93
2025-12-25 16:16:35.299290,92
2025-12-25 16:16:36.260658,91
2025-12-25 16:16:37.284569,90
2025-12-25 16:16:38.238027,90
2025-12-25 16:16:39.259996,90
2025-12-25 16:16:40.269011,90
2025-12-25 16:16:41.293088,90
2025-12-25 16:16:42.291928,89
2025-12-25 16:16:43.249723,88
2025-12-25 16:16:44.255870,87
2025-12-25 16:16:45.272095,87
2025-12-25 16:16:46.241925,87
2025-12-25 16:16:47.258752,88
2025-12-25 16:16:48.273174,89
2025-12-25 16:16:49.284686,90
2025-12-25 16:16:50.299291,91
2025-12-25 16:16:51.239730,92
2025-12-25 16:16:52.255973,92
2025-12-25 16:16:53.258088,92
2025-12-25 16:16:54.258521,91
2025-12-25 16:16:55.264211,90
2025-12-25 16:16:56.274006,89
2025-12-25 16:16:57.279600,89
2025-12-25 16:16:58.288492,88
2025-12-25 16:16:59.293741,88
2025-12-25 16:17:00.245732,88
2025-12-25 16:17:01.338751,88
2025-12-25 16:17:02.245746,89
2025-12-25 16:17:03.267100,89
2025-12-25 16:17:04.293377,90
2025-12-25 16:17:05.236992,91
2025-12-25 16:17:06.258549,91
2025-12-25 16:17:07.268954,91
2025-12-25 16:17:08.279767,90
2025-12-25 16:17:09.291682,90
2025-12-25 16:17:10.239525,88
2025-12-25 16:17:11.248279,87
2025-12-25 16:17:12.258926,87
2025-12-25 16:17:13.270547,87
2025-12-25 16:17:14.350776,88
2025-12-25 16:17:15.253782,89
2025-12-25 16:17:16.256635,89
2025-12-25 16:17:17.281074,90
2025-12-25 16:17:18.237431,90
2025-12-25 16:17:19.251739,90
2025-12-25 16:17:20.264092,90
2025-12-25 16:17:21.280249,90
2025-12-25 16:17:22.288442,90
2025-12-25 16:17:23.297303,90
2025-12-25 16:17:24.255417,90
2025-12-25 16:17:25.284759,90
2025-12-25 16:17:26.236648,89
2025-12-25 16:17:27.261812,88
2025-12-25 16:17:28.292564,88
2025-12-25 16:17:29.235563,88
2025-12-25 16:17:30.249591,88
2025-12-25 16:17:31.249400,89
2025-12-25 16:17:32.310503,90
2025-12-25 16:17:33.278819,91
2025-12-25 16:17:34.350400,92
2025-12-25 16:17:35.277405,92
2025-12-25 16:17:36.285262,93
2025-12-25 16:17:37.300153,93
2025-12-25 16:17:38.247296,93
2025-12-25 16:17:39.263945,93
2025-12-25 16:17:40.290843,93
2025-12-25 16:17:41.246562,93
2025-12-25 16:17:42.250401,93
2025-12-25 16:17:43.261313,93
2025-12-25 16:17:44.274867,93
2025-12-25 16:17:45.291111,93
2025-12-25 16:17:46.297341,93
2025-12-25 16:17:47.254773,93
2025-12-25 16:17:48.275536,93
2025-12-25 16:17:49.318726,93
2025-12-25 16:17:50.294613,94
2025-12-25 16:17:51.229589,94
2025-12-25 16:17:52.272032,94
2025-12-25 16:17:53.253535,94
2025-12-25 16:17:54.294816,95
2025-12-25 16:17:55.254950,95
2025-12-25 16:17:56.265972,95
2025-12-25 16:17:57.272397,95
2025-12-25 16:17:58.282751,96
2025-12-25 16:17:59.233163,97
2025-12-25 16:18:00.286095,98
2025-12-25 16:18:01.296569,99
2025-12-25 16:18:02.300190,100
2025-12-25 16:18:03.242651,100
2025-12-25 16:18:04.241128,99
2025-12-25 16:18:05.267148,98
2025-12-25 16:18:06.236757,96
2025-12-25 16:18:07.290478,95
2025-12-25 16:18:08.307084,94
2025-12-25 16:18:09.252186,94
2025-12-25 16:18:10.269351,94
2025-12-25 16:18:11.273924,94
2025-12-25 16:18:12.277229,93
2025-12-25 16:18:13.287721,93
2025-12-25 16:18:14.260293,92
2025-12-25 16:18:15.257034,92
2025-12-25 16:18:16.255661,92
2025-12-25 16:18:17.251283,91
2025-12-25 16:18:18.242958,92
2025-12-25 16:18:19.235744,92
2025-12-25 16:18:20.232091,92
2025-12-25 16:18:21.282775,93
2025-12-25 16:18:22.257521,93
2025-12-25 16:18:23.235894,93
2025-12-25 16:18:24.282940,94
2025-12-25 16:18:25.271572,95
2025-12-25 16:18:26.249670,95
2025-12-25 16:18:27.234231,96
2025-12-25 16:18:28.368250,96
2025-12-25 16:18:29.269563,97
2025-12-25 16:18:30.268022,96
2025-12-25 16:18:31.290662,96
2025-12-25 16:18:32.281116,96
2025-12-25 16:18:33.297637,96
2025-12-25 16:18:34.312092,95
