Timestamp,Heart Rate (BPM)
2025-11-18 14:07:41.828743,81
2025-11-18 14:07:42.788495,80
2025-11-18 14:07:43.808560,79
2025-11-18 14:07:44.830995,78
2025-11-18 14:07:45.789669,76
2025-11-18 14:07:46.811115,75
2025-11-18 14:07:47.829114,73
2025-11-18 14:07:48.787869,73
2025-11-18 14:07:49.808131,72
2025-11-18 14:07:50.831020,73
2025-11-18 14:07:51.848695,74
2025-11-18 14:07:52.870319,75
2025-11-18 14:07:53.829375,76
2025-11-18 14:07:54.849781,76
2025-11-18 14:07:55.811039,77
2025-11-18 14:07:56.829879,76
2025-11-18 14:07:57.791767,76
2025-11-18 14:07:58.811564,76
2025-11-18 14:07:59.829430,75
2025-11-18 14:08:00.789665,75
2025-11-18 14:08:01.869422,75
2025-11-18 14:08:02.830106,75
2025-11-18 14:08:03.790686,75
2025-11-18 14:08:04.807796,75
2025-11-18 14:08:05.888474,75
2025-11-18 14:08:06.789361,74
2025-11-18 14:08:07.808556,74
2025-11-18 14:08:08.830906,73
2025-11-18 14:08:09.790497,72
2025-11-18 14:08:10.869154,71
2025-11-18 14:08:11.831255,71
2025-11-18 14:08:12.790756,70
2025-11-18 14:08:13.810587,70
2025-11-18 14:08:14.829394,70
2025-11-18 14:08:15.787905,70
2025-11-18 14:08:16.808106,70
2025-11-18 14:08:17.832317,69
2025-11-18 14:08:18.787663,69
2025-11-18 14:08:19.809354,69
2025-11-18 14:08:20.829217,68
2025-11-18 14:08:21.788538,68
2025-11-18 14:08:22.809184,67
2025-11-18 14:08:23.829478,66
2025-11-18 14:08:24.849619,66
2025-11-18 14:08:25.808101,66
2025-11-18 14:08:26.831468,67
2025-11-18 14:08:27.786703,68
2025-11-18 14:08:28.809725,69
2025-11-18 14:08:29.829669,70
2025-11-18 14:08:30.788388,71
2025-11-18 14:08:31.808347,71
2025-11-18 14:08:32.888379,71
2025-11-18 14:08:33.789583,70
2025-11-18 14:08:34.808100,69
2025-11-18 14:08:35.888948,68
2025-11-18 14:08:36.787642,68
2025-11-18 14:08:37.988182,68
2025-11-18 14:08:38.889382,68
2025-11-18 14:08:39.787511,68
2025-11-18 14:08:40.808415,68
2025-11-18 14:08:41.828056,68
2025-11-18 14:08:42.788167,68
2025-11-18 14:08:43.808440,68
2025-11-18 14:08:44.833539,69
2025-11-18 14:08:45.788270,69
2025-11-18 14:08:46.809678,71
2025-11-18 14:08:47.828976,72
2025-11-18 14:08:48.788880,72
2025-11-18 14:08:49.809708,73
2025-11-18 14:08:50.889152,73
2025-11-18 14:08:51.788889,74
2025-11-18 14:08:52.929645,75
2025-11-18 14:08:53.828353,76
2025-11-18 14:08:54.848611,77
2025-11-18 14:08:55.807868,77
2025-11-18 14:08:56.828482,77
2025-11-18 14:08:57.907666,76
2025-11-18 14:08:58.809795,75
2025-11-18 14:08:59.828327,74
2025-11-18 14:09:00.853662,72
2025-11-18 14:09:01.808806,71
2025-11-18 14:09:02.828143,71
2025-11-18 14:09:03.788048,71
2025-11-18 14:09:04.808143,70
2025-11-18 14:09:05.828703,70
2025-11-18 14:09:06.788808,70
2025-11-18 14:09:07.869141,70
2025-11-18 14:09:08.829918,69
2025-11-18 14:09:09.789440,69
2025-11-18 14:09:10.815374,69
2025-11-18 14:09:11.890856,69
2025-11-18 14:09:12.789805,69
2025-11-18 14:09:13.810156,69
2025-11-18 14:09:14.827633,71
2025-11-18 14:09:15.848722,72
2025-11-18 14:09:16.808554,73
2025-11-18 14:09:17.829794,75
2025-11-18 14:09:18.788292,75
2025-11-18 14:09:19.808336,76
2025-11-18 14:09:20.889268,75
2025-11-18 14:09:21.788995,74
2025-11-18 14:09:22.808161,73
2025-11-18 14:09:23.829607,72
2025-11-18 14:09:24.849747,72
2025-11-18 14:09:25.808009,73
2025-11-18 14:09:26.890822,72
2025-11-18 14:09:27.788325,72
2025-11-18 14:09:28.807881,71
2025-11-18 14:09:29.888837,71
2025-11-18 14:09:30.847984,71
2025-11-18 14:09:31.868015,71
2025-11-18 14:09:32.829927,72
2025-11-18 14:09:33.788554,72
2025-11-18 14:09:34.807331,73
2025-11-18 14:09:35.828205,73
2025-11-18 14:09:36.789803,73
2025-11-18 14:09:37.807574,73
2025-11-18 14:09:38.828584,73
2025-11-18 14:09:39.847462,73
