Timestamp,Heart Rate (BPM)
2025-12-25 12:44:14.635721,86
2025-12-25 12:44:15.322980,86
2025-12-25 12:44:16.299977,86
2025-12-25 12:44:17.271540,86
2025-12-25 12:44:18.261949,87
2025-12-25 12:44:19.272124,87
2025-12-25 12:44:20.284132,89
2025-12-25 12:44:21.312121,91
2025-12-25 12:44:22.306937,91
2025-12-25 12:44:23.308212,91
2025-12-25 12:44:24.352625,91
2025-12-25 12:44:25.308758,90
2025-12-25 12:44:26.304083,89
2025-12-25 12:44:27.289940,89
2025-12-25 12:44:28.274869,88
2025-12-25 12:44:29.258696,88
2025-12-25 12:44:30.252272,88
2025-12-25 12:44:31.248980,89
2025-12-25 12:44:32.309838,89
2025-12-25 12:44:33.296535,89
2025-12-25 12:44:34.282611,89
2025-12-25 12:44:35.270173,89
2025-12-25 12:44:36.254521,88
2025-12-25 12:44:37.316658,88
2025-12-25 12:44:38.253895,88
2025-12-25 12:44:39.329010,87
2025-12-25 12:44:40.291292,87
2025-12-25 12:44:41.257340,87
2025-12-25 12:44:42.313612,87
2025-12-25 12:44:43.260003,87
2025-12-25 12:44:44.334849,86
2025-12-25 12:44:45.274162,85
2025-12-25 12:44:46.267165,84
2025-12-25 12:44:47.257351,83
2025-12-25 12:44:48.312122,82
2025-12-25 12:44:49.299407,82
2025-12-25 12:44:50.287207,81
2025-12-25 12:44:51.288662,81
2025-12-25 12:44:52.271186,80
2025-12-25 12:44:53.259994,79
2025-12-25 12:44:54.255683,79
2025-12-25 12:44:55.250596,78
2025-12-25 12:44:56.305260,78
2025-12-25 12:44:57.285979,78
2025-12-25 12:44:58.273039,78
2025-12-25 12:44:59.253059,78
2025-12-25 12:45:00.256053,78
2025-12-25 12:45:01.249480,77
2025-12-25 12:45:02.315082,76
2025-12-25 12:45:03.308858,76
2025-12-25 12:45:04.286496,75
2025-12-25 12:45:05.296312,75
2025-12-25 12:45:06.312328,74
2025-12-25 12:45:07.251474,74
2025-12-25 12:45:08.332284,74
2025-12-25 12:45:09.270929,74
2025-12-25 12:45:10.268998,74
2025-12-25 12:45:11.262175,74
